date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost
,S003,P0006,Groceries,East,358,174,138,168.22,65.72,0,Cloudy,0,62.72,Spring,473,33.39
,S003,P0007,Clothing,West,142,83,109,75.49,31.94,0,Rainy,1,30.43,Winter,144,22.27
,S003,P0009,Toys,East,445,359,88,376.74,54.82,0,Cloudy,0,58.33,Autumn,425,31.99
,S003,P0011,Furniture,North,474,392,132,391.96,72.2,0,Snowy,1,68.43,Spring,588,44.24
,S003,P0012,Groceries,North,302,184,140,201.94,36.55,0,Sunny,0,37.21,Summer,387,19.29
,S004,P0007,Clothing,South,243,179,137,186.46,52.47,0,Snowy,1,51.95,Summer,379,27.15
,S004,P0011,Clothing,East,155,80,191,74.36,22.11,0,Rainy,0,18.91,Autumn,321,16.7
,S004,P0017,Electronics,North,163,64,28,83.31,30.11,0,Cloudy,1,33.53,Autumn,294,22.98
,S005,P0001,Furniture,West,307,300,110,310.29,22.31,0,Rainy,0,22.18,Summer,441,11.82
,S005,P0007,Clothing,North,255,193,104,211.97,44.15,0,Rainy,0,43.45,Autumn,351,30.32
,S005,P0009,Clothing,East,420,390,81,395.67,72.9,0,Sunny,1,75.39,Spring,487,51.24
,S005,P0014,Toys,North,227,106,113,107.36,26.01,0,Cloudy,1,22.76,Summer,236,15.76
,S001,P0001,Furniture,North,207,27,200,32.44,75.6,0,Snowy,1,71.3,Summer,139,53.82
,S001,P0006,Furniture,South,70,68,129,77.67,42.68,0,Cloudy,0,46.29,Autumn,130,23.61
,S001,P0010,Toys,West,381,200,103,216.26,36.02,0,Rainy,0,32.04,Autumn,280,26.13
,S001,P0013,Groceries,South,186,66,199,82.0,14.22,0,Snowy,1,13.22,Autumn,229,7.27
,S001,P0018,Furniture,North,369,70,142,80.62,72.34,0,Cloudy,1,72.66,Summer,290,55.93
,S001,P0019,Furniture,East,132,28,55,26.4,76.76,0,Sunny,1,75.24,Spring,144,50.03
,S002,P0001,Furniture,North,397,101,48,118.63,53.04,0,Cloudy,1,56.34,Spring,288,32.17
,S002,P0003,Furniture,South,440,102,76,121.29,11.95,0,Snowy,1,10.84,Spring,215,9.4
,S002,P0005,Toys,West,460,26,69,37.83,33.4,0,Rainy,0,31.74,Summer,96,19.68
,S002,P0012,Electronics,South,172,63,172,73.43,75.47,0,Snowy,1,78.54,Spring,296,56.92
,S002,P0014,Groceries,East,434,82,128,101.19,97.84,0,Sunny,1,102.52,Spring,188,76.49
,S002,P0015,Electronics,East,187,59,63,50.68,41.78,0,Sunny,0,45.16,Winter,330,27.82
,S002,P0018,Furniture,East,492,96,114,98.16,79.03,0,Cloudy,0,83.09,Winter,164,63.19
,S002,P0019,Groceries,West,190,70,28,76.5,78.11,0,Snowy,0,81.78,Spring,233,58.55
,S003,P0004,Toys,South,350,257,162,275.57,36.15,0,Cloudy,1,32.36,Winter,377,24.15
,S003,P0007,Electronics,South,77,26,98,39.18,71.71,0,Rainy,0,75.17,Summer,142,48.74
,S003,P0008,Groceries,North,150,130,36,142.42,16.58,0,Cloudy,1,16.26,Autumn,244,12.8
,S003,P0009,Clothing,East,371,343,191,358.34,15.75,0,Sunny,0,17.78,Summer,428,11.43
,S004,P0003,Clothing,East,88,29,156,36.54,12.36,0,Rainy,0,13.43,Summer,79,8.55
,S004,P0004,Furniture,North,251,34,173,36.02,49.04,0,Cloudy,1,46.49,Winter,247,34.35
,S004,P0005,Groceries,East,464,293,95,293.94,23.01,0,Cloudy,0,21.16,Autumn,377,16.3
,S004,P0010,Electronics,West,135,93,121,106.85,65.77,0,Sunny,0,64.25,Spring,151,50.21
,S005,P0001,Clothing,North,119,17,160,9.06,83.86,0,Rainy,0,84.84,Winter,138,43.62
,S005,P0003,Clothing,East,317,301,100,306.42,77.04,0,Rainy,1,72.07,Summer,492,59.19
,S005,P0004,Furniture,South,50,25,188,26.21,15.75,0,Snowy,0,12.84,Winter,262,9.92
,S005,P0008,Groceries,East,488,394,106,389.58,68.27,0,Rainy,1,67.1,Spring,477,44.78
,S005,P0010,Electronics,North,465,89,161,89.72,62.95,0,Snowy,1,61.94,Spring,199,40.42
,S005,P0018,Toys,West,155,85,190,97.65,27.82,0,Sunny,1,28.01,Spring,253,20.55
,S001,P0007,Clothing,West,243,40,107,36.63,49.63,0,Cloudy,1,46.94,Summer,307,33.7
,S001,P0009,Groceries,North,377,114,163,107.78,84.68,0,Rainy,0,84.01,Winter,347,58.71
,S001,P0011,Toys,South,315,7,75,-0.24,43.38,0,Sunny,0,42.45,Summer,215,30.06
,S001,P0012,Electronics,South,364,31,83,28.64,70.75,0,Rainy,1,74.31,Autumn,114,52.07
,S001,P0014,Groceries,East,93,28,86,19.11,90.42,0,Cloudy,0,86.8,Autumn,272,62.77
,S002,P0003,Toys,West,65,48,30,44.73,33.43,0,Sunny,0,36.82,Winter,318,18.84
,S002,P0006,Furniture,West,281,226,41,245.27,92.68,0,Sunny,0,94.22,Autumn,314,46.5
,S002,P0009,Electronics,East,171,76,23,69.12,19.75,0,Sunny,1,15.63,Autumn,358,15.44
,S003,P0008,Furniture,South,304,153,76,171.07,54.71,0,Snowy,1,50.02,Spring,430,37.47
,S003,P0012,Clothing,South,265,239,92,249.4,34.57,0,Cloudy,1,32.4,Autumn,436,24.8
,S003,P0013,Toys,East,276,117,156,108.45,32.54,0,Sunny,1,27.86,Winter,326,21.01
,S003,P0015,Toys,North,249,215,85,231.66,62.81,0,Cloudy,0,59.22,Winter,278,34.4
,S003,P0019,Clothing,North,351,245,63,259.61,86.14,0,Snowy,1,90.03,Winter,538,66.29
,S004,P0002,Groceries,West,225,96,58,115.93,41.95,0,Rainy,1,39.21,Winter,224,31.03
,S004,P0005,Furniture,South,128,107,33,126.29,72.07,0,Cloudy,1,76.88,Spring,347,47.0
,S004,P0007,Furniture,East,249,68,27,79.15,92.92,0,Sunny,0,88.31,Spring,322,70.05
,S004,P0012,Furniture,West,53,30,107,41.12,79.08,0,Cloudy,0,80.93,Spring,91,43.7
,S004,P0018,Electronics,East,149,62,85,72.83,57.7,0,Sunny,1,55.24,Autumn,359,41.4
,S004,P0019,Electronics,East,68,66,194,75.48,19.85,0,Cloudy,0,20.27,Spring,213,12.92
,S004,P0020,Toys,West,472,395,172,405.44,49.95,0,Sunny,0,46.36,Autumn,571,36.4
,S005,P0004,Clothing,South,257,65,112,76.84,30.41,0,Sunny,1,34.57,Summer,163,15.85
,S005,P0010,Toys,South,111,91,172,89.58,50.06,0,Cloudy,0,54.27,Winter,233,34.13
,S005,P0013,Clothing,West,263,218,26,232.28,23.95,0,Sunny,0,25.9,Spring,363,15.32
,S005,P0016,Clothing,North,424,269,55,283.75,92.03,0,Rainy,1,87.43,Spring,527,46.44
,S001,P0003,Toys,South,136,114,164,110.12,14.97,0,Sunny,0,10.62,Autumn,232,10.9
,S001,P0007,Electronics,South,217,138,52,142.4,72.7,0,Snowy,0,75.37,Autumn,344,45.25
,S001,P0008,Electronics,West,113,71,50,81.72,10.04,0,Cloudy,1,6.81,Winter,276,5.48
,S001,P0009,Groceries,North,381,35,116,47.01,57.84,0,Cloudy,0,55.13,Winter,223,30.14
,S001,P0010,Furniture,East,176,24,85,16.29,42.47,0,Snowy,0,43.76,Winter,194,31.88
,S001,P0018,Furniture,West,230,71,194,65.38,95.52,0,Rainy,0,95.37,Autumn,316,51.45
,S001,P0019,Furniture,North,275,121,94,123.98,75.28,0,Snowy,1,76.07,Spring,270,49.57
,S002,P0006,Furniture,North,124,47,122,45.97,92.51,0,Sunny,0,94.66,Autumn,294,60.92
,S003,P0005,Toys,South,357,291,26,286.24,91.62,0,Snowy,0,93.12,Spring,363,66.73
,S003,P0007,Electronics,South,178,12,180,11.83,18.51,0,Snowy,0,14.45,Autumn,210,11.72
,S003,P0008,Groceries,North,447,421,193,421.75,42.69,0,Sunny,0,38.42,Spring,705,27.46
,S004,P0005,Furniture,North,239,78,182,75.02,96.98,0,Snowy,1,93.55,Autumn,267,53.44
,S005,P0004,Furniture,West,376,150,84,146.96,63.99,0,Cloudy,0,65.83,Summer,398,42.98
,S005,P0011,Electronics,West,430,90,178,109.98,42.49,0,Snowy,1,38.3,Autumn,170,25.92
,S005,P0015,Toys,West,326,173,93,185.88,41.51,0,Snowy,0,42.27,Winter,295,24.32
,S005,P0020,Clothing,East,298,140,35,146.33,79.08,0,Snowy,0,81.7,Autumn,403,58.49
,S001,P0006,Furniture,North,426,171,171,163.19,54.19,0,Cloudy,0,50.65,Winter,457,34.45
,S001,P0019,Clothing,South,97,93,183,90.14,32.29,0,Snowy,0,33.19,Summer,291,16.56
,S002,P0017,Toys,North,317,274,184,291.73,98.08,0,Sunny,1,100.94,Spring,370,74.79
,S003,P0004,Furniture,West,483,148,103,145.5,47.33,0,Snowy,1,49.82,Summer,221,34.89
,S003,P0012,Electronics,South,166,62,131,55.77,73.59,0,Cloudy,0,73.87,Summer,264,48.99
,S003,P0015,Electronics,North,145,0,41,-3.48,56.01,0,Sunny,0,59.69,Winter,151,31.38
,S003,P0016,Groceries,North,142,58,25,70.59,15.59,0,Rainy,1,15.56,Winter,124,11.99
,S003,P0017,Electronics,North,247,35,133,53.97,89.17,0,Cloudy,0,84.66,Spring,96,63.32
,S003,P0019,Groceries,West,94,56,89,60.19,31.76,0,Snowy,1,26.97,Summer,221,21.27
,S004,P0005,Clothing,West,288,97,66,106.59,33.08,0,Snowy,1,34.36,Autumn,268,24.9
,S004,P0007,Clothing,West,146,5,125,21.21,98.66,0,Sunny,0,98.64,Summer,144,60.52
,S004,P0016,Furniture,West,483,381,138,395.75,61.55,0,Rainy,1,58.72,Summer,534,44.41
,S004,P0017,Clothing,South,442,174,200,189.45,53.35,0,Cloudy,0,54.52,Autumn,315,39.16
,S004,P0020,Toys,West,435,255,166,269.4,15.66,0,Sunny,0,11.24,Summer,331,12.16
,S005,P0003,Clothing,North,344,74,49,76.52,71.49,0,Sunny,0,67.32,Winter,293,48.22
,S005,P0014,Toys,South,102,48,189,49.52,61.81,0,Snowy,1,59.84,Winter,342,46.0
,S005,P0019,Groceries,South,232,210,200,207.2,30.1,0,Sunny,0,32.46,Summer,266,22.73
,S005,P0020,Electronics,South,243,168,57,173.77,63.01,0,Cloudy,1,65.2,Winter,461,40.58
,S001,P0005,Furniture,North,339,253,37,269.95,98.78,0,Sunny,0,102.08,Spring,510,78.81
,S001,P0007,Groceries,East,322,13,32,3.77,27.64,0,Cloudy,1,32.44,Summer,179,16.18
,S001,P0008,Clothing,South,265,154,198,152.84,61.4,0,Rainy,0,63.58,Autumn,431,46.74
,S001,P0009,Clothing,East,383,369,41,360.44,45.59,0,Snowy,0,41.52,Winter,623,27.05
,S001,P0011,Furniture,South,216,120,40,128.81,27.4,0,Cloudy,0,28.88,Winter,397,20.87
,S001,P0012,Electronics,East,240,86,56,102.72,43.16,0,Rainy,1,42.43,Winter,246,31.82
,S001,P0017,Groceries,East,400,142,73,157.28,93.12,0,Rainy,1,88.88,Winter,199,69.08
,S002,P0006,Furniture,East,468,67,40,74.69,21.07,0,Snowy,0,19.99,Autumn,248,13.55
,S002,P0017,Clothing,South,131,47,101,60.8,41.27,0,Sunny,1,36.86,Summer,220,27.02
,S003,P0003,Groceries,West,58,51,163,61.68,71.61,0,Snowy,1,74.04,Spring,204,46.32
,S003,P0007,Toys,South,408,370,118,362.79,69.18,0,Rainy,1,68.29,Autumn,475,46.32
,S003,P0010,Clothing,East,393,120,64,128.72,54.37,0,Sunny,0,56.89,Spring,347,31.43
,S003,P0016,Electronics,South,149,12,168,13.28,53.18,0,Rainy,0,50.56,Spring,294,33.49
,S004,P0002,Toys,West,333,169,95,179.13,39.22,0,Rainy,0,40.72,Autumn,324,21.31
,S004,P0006,Toys,North,281,3,124,18.53,73.35,0,Rainy,0,78.01,Summer,190,49.43
,S004,P0008,Groceries,South,475,149,144,151.58,29.48,0,Cloudy,0,26.01,Summer,281,21.96
,S004,P0010,Groceries,East,429,31,62,46.35,67.61,0,Cloudy,0,70.43,Summer,285,50.22
,S005,P0006,Toys,East,66,65,115,55.29,61.56,0,Snowy,0,62.64,Winter,296,33.98
,S005,P0009,Furniture,West,433,63,170,66.25,54.07,0,Cloudy,1,50.34,Autumn,159,28.95
,S005,P0013,Toys,South,459,297,47,289.09,41.01,0,Rainy,1,42.76,Spring,588,20.58
,S005,P0020,Furniture,North,187,118,71,124.41,18.97,0,Rainy,0,15.97,Summer,272,13.26
,S001,P0004,Groceries,South,242,210,102,214.02,79.55,0,Snowy,0,79.47,Spring,420,47.75
,S001,P0006,Toys,South,148,129,22,127.06,54.9,0,Rainy,0,58.35,Winter,344,39.62
,S001,P0007,Furniture,East,235,12,109,2.17,42.12,0,Rainy,1,43.89,Winter,216,25.96
,S001,P0010,Toys,North,328,200,53,219.69,23.03,0,Cloudy,0,25.88,Summer,473,11.82
,S001,P0011,Toys,South,299,111,196,101.92,36.49,0,Snowy,0,36.3,Winter,221,23.5
,S001,P0013,Groceries,South,199,162,196,160.3,40.56,0,Cloudy,1,36.12,Winter,232,25.45
,S001,P0014,Electronics,West,381,361,64,366.32,50.42,0,Cloudy,1,54.2,Autumn,456,33.92
,S002,P0001,Clothing,South,109,65,98,84.1,93.65,0,Rainy,0,98.53,Summer,324,70.92
,S002,P0002,Electronics,North,343,305,135,316.58,63.8,0,Cloudy,0,64.16,Autumn,432,50.04
,S002,P0003,Toys,West,494,7,123,15.51,97.59,0,Sunny,0,101.59,Spring,258,76.31
,S002,P0016,Clothing,West,337,67,141,86.27,71.36,0,Snowy,0,71.29,Spring,224,43.05
,S003,P0002,Toys,East,377,213,147,207.82,53.21,0,Cloudy,1,51.85,Autumn,312,27.07
,S003,P0004,Toys,East,232,89,21,107.32,47.66,0,Snowy,1,45.05,Spring,233,24.51
,S003,P0006,Clothing,North,388,211,127,223.46,89.79,0,Cloudy,0,90.39,Autumn,496,61.64
,S003,P0015,Groceries,South,256,228,192,241.55,90.13,0,Cloudy,0,91.13,Autumn,464,48.25
,S003,P0018,Toys,North,103,62,87,75.3,30.88,0,Sunny,0,35.79,Winter,360,22.91
,S004,P0002,Groceries,South,228,173,57,180.17,65.45,0,Rainy,1,61.04,Summer,311,49.85
,S004,P0007,Groceries,South,399,52,110,67.7,67.56,0,Cloudy,0,63.35,Autumn,203,48.09
,S004,P0008,Clothing,West,154,58,194,74.65,22.68,0,Snowy,1,27.51,Summer,225,16.76
,S004,P0020,Toys,South,370,97,46,95.57,38.74,0,Rainy,1,40.5,Winter,253,28.81
,S005,P0001,Furniture,North,213,155,60,149.69,94.58,0,Sunny,1,92.8,Spring,247,67.81
,S005,P0012,Clothing,South,282,136,92,155.3,84.55,0,Cloudy,1,79.84,Summer,281,53.6
,S005,P0015,Toys,West,153,33,113,52.4,91.6,0,Cloudy,1,91.2,Summer,176,62.33
,S005,P0016,Furniture,West,243,15,190,26.05,12.39,0,Rainy,0,16.15,Winter,129,9.91
,S005,P0017,Groceries,East,269,97,192,101.56,59.51,0,Cloudy,0,55.11,Winter,317,32.96
,S005,P0019,Toys,East,347,285,114,287.18,73.65,0,Rainy,0,75.26,Autumn,415,55.68
,S001,P0002,Clothing,North,443,348,182,343.32,89.08,0,Cloudy,1,87.24,Winter,485,63.05
,S001,P0011,Clothing,West,324,244,79,238.56,49.49,0,Snowy,0,51.67,Autumn,329,29.1
,S001,P0013,Clothing,North,133,90,66,85.5,66.53,0,Sunny,0,66.99,Summer,359,50.67
,S001,P0014,Furniture,West,433,371,197,387.08,29.81,0,Snowy,0,29.75,Summer,576,20.65
,S001,P0017,Furniture,East,121,108,122,117.86,30.97,0,Cloudy,0,32.29,Spring,370,22.6
,S001,P0019,Toys,South,310,39,169,32.56,73.8,0,Sunny,1,74.13,Winter,258,47.76
,S001,P0020,Electronics,South,469,181,79,184.87,46.79,0,Snowy,0,50.52,Autumn,334,26.18
,S002,P0011,Electronics,North,74,33,22,27.44,49.09,0,Rainy,0,49.73,Autumn,277,38.13
,S002,P0016,Groceries,South,478,64,122,79.37,42.58,0,Rainy,1,41.84,Summer,341,30.85
,S003,P0002,Electronics,North,286,38,50,45.8,86.95,0,Cloudy,1,89.51,Spring,121,45.06
,S003,P0009,Groceries,North,209,155,116,165.24,96.59,0,Cloudy,1,98.58,Summer,445,72.2
,S003,P0018,Groceries,East,314,156,98,171.89,27.44,0,Sunny,1,23.21,Autumn,308,14.73
,S004,P0002,Groceries,North,176,167,145,162.68,63.63,0,Cloudy,0,67.28,Winter,233,50.03
,S004,P0004,Toys,East,371,2,56,19.51,71.47,0,Cloudy,1,67.21,Autumn,224,56.92
,S004,P0015,Clothing,West,216,80,96,74.01,99.33,0,Snowy,1,100.89,Summer,187,63.1
,S004,P0019,Toys,East,317,269,43,266.63,17.2,0,Sunny,1,20.5,Winter,434,8.72
,S005,P0004,Furniture,North,156,74,33,79.17,97.17,0,Rainy,1,96.09,Spring,164,51.25
,S005,P0013,Toys,East,57,22,150,28.02,77.01,0,Cloudy,0,80.95,Summer,308,55.52
,S001,P0003,Electronics,West,342,94,38,84.13,27.68,0,Sunny,0,26.56,Summer,219,14.63
,S001,P0020,Furniture,West,472,428,151,424.47,89.48,0,Cloudy,0,92.5,Spring,583,63.81
,S002,P0005,Toys,West,59,37,162,44.73,49.48,0,Cloudy,0,51.98,Summer,195,30.53
,S003,P0003,Groceries,South,439,124,167,142.02,50.81,0,Cloudy,1,48.12,Spring,302,29.32
,S003,P0005,Furniture,West,347,146,37,143.56,25.17,0,Sunny,1,20.23,Winter,306,14.8
,S003,P0007,Clothing,East,436,125,40,116.46,75.92,0,Cloudy,1,74.72,Autumn,201,52.59
,S003,P0014,Furniture,South,302,284,126,291.45,28.25,0,Cloudy,0,25.03,Summer,357,19.04
,S004,P0001,Groceries,South,451,67,83,63.24,41.2,0,Sunny,0,41.75,Winter,293,22.9
,S005,P0012,Clothing,East,103,95,34,109.16,41.11,0,Cloudy,0,36.9,Spring,191,28.31
,S005,P0016,Furniture,South,81,28,179,23.84,62.18,0,Rainy,0,63.23,Autumn,115,38.41
,S005,P0020,Groceries,West,396,200,106,211.7,21.44,0,Snowy,1,25.96,Spring,418,13.42
,S001,P0002,Groceries,North,173,69,95,65.91,49.83,0,Sunny,1,45.57,Summer,259,36.61
,S001,P0006,Electronics,East,82,61,137,68.16,89.07,0,Snowy,1,91.0,Winter,140,50.13
,S001,P0012,Furniture,East,203,111,55,114.12,97.17,0,Snowy,1,100.64,Autumn,339,49.93
,S001,P0016,Electronics,East,407,335,172,352.39,68.93,0,Cloudy,0,69.7,Summer,624,41.68
,S002,P0012,Furniture,West,365,139,112,153.6,25.12,0,Cloudy,0,29.89,Summer,435,18.71
,S002,P0019,Electronics,West,310,184,97,183.86,27.03,0,Rainy,0,29.25,Autumn,242,18.3
,S003,P0008,Electronics,North,343,54,180,49.6,80.49,0,Rainy,1,76.02,Spring,151,56.26
,S003,P0010,Furniture,West,143,138,26,157.76,49.98,0,Sunny,1,51.54,Spring,298,31.09
,S003,P0011,Groceries,South,389,180,73,183.77,98.28,0,Cloudy,0,95.76,Winter,382,52.35
,S003,P0014,Toys,West,176,45,99,51.73,40.99,0,Snowy,0,41.77,Summer,195,22.76
,S004,P0003,Furniture,South,346,144,190,152.53,49.91,0,Snowy,1,48.6,Spring,426,34.87
,S004,P0006,Furniture,West,153,114,125,106.9,87.42,0,Cloudy,0,92.22,Winter,357,57.12
,S004,P0011,Toys,North,333,233,167,247.17,27.63,0,Sunny,0,32.33,Spring,405,14.94
,S005,P0003,Furniture,East,132,74,194,79.9,25.0,0,Snowy,0,27.08,Autumn,344,12.61
,S005,P0006,Furniture,West,286,239,96,248.8,78.56,0,Cloudy,1,74.32,Autumn,358,48.64
,S005,P0011,Electronics,South,89,62,99,57.91,98.36,0,Rainy,1,101.05,Winter,114,51.93
,S005,P0017,Furniture,North,54,52,25,67.09,82.8,0,Rainy,1,80.65,Summer,276,53.19
,S005,P0020,Toys,East,383,362,105,376.18,68.18,0,Snowy,1,63.28,Winter,603,49.9
,S001,P0003,Groceries,South,357,88,71,102.75,51.84,0,Cloudy,0,52.57,Spring,332,41.45
,S001,P0012,Electronics,West,280,92,71,85.75,89.25,0,Cloudy,1,91.0,Spring,254,68.56
,S001,P0019,Toys,South,316,149,31,160.23,30.92,0,Rainy,0,33.1,Autumn,256,23.7
,S001,P0020,Toys,West,304,115,21,132.1,89.59,0,Sunny,1,92.87,Winter,197,49.64
,S002,P0007,Groceries,East,103,38,78,34.49,46.83,0,Cloudy,1,45.06,Summer,146,31.29
,S002,P0018,Clothing,West,287,74,54,79.12,30.25,0,Snowy,1,34.72,Autumn,320,19.15
,S002,P0020,Electronics,North,240,24,34,29.19,49.61,0,Snowy,1,51.68,Winter,153,28.58
,S003,P0007,Furniture,East,66,54,51,51.03,45.64,0,Cloudy,1,47.92,Autumn,330,29.74
,S003,P0008,Furniture,West,84,80,169,88.52,36.75,0,Rainy,1,40.02,Autumn,276,21.39
,S003,P0018,Clothing,North,345,302,124,306.83,59.33,0,Rainy,0,59.64,Spring,523,43.72
,S003,P0019,Electronics,West,191,69,92,77.32,15.57,0,Sunny,1,17.32,Autumn,269,10.01
,S004,P0003,Groceries,South,494,318,88,310.34,45.48,0,Rainy,1,46.21,Winter,482,30.56
,S004,P0004,Clothing,East,473,56,116,48.23,95.59,0,Snowy,1,97.79,Autumn,162,65.94
,S004,P0006,Clothing,East,439,376,191,366.48,62.21,0,Snowy,1,65.18,Winter,497,44.95
,S005,P0002,Clothing,South,152,61,156,54.02,89.72,0,Cloudy,0,88.81,Winter,335,59.45
,S005,P0005,Electronics,South,53,28,36,35.48,92.93,0,Rainy,1,90.58,Autumn,203,65.47
,S005,P0009,Electronics,West,459,366,185,385.97,78.39,0,Snowy,0,77.96,Spring,442,59.99
,S005,P0012,Groceries,South,399,261,170,254.66,60.9,0,Rainy,1,63.18,Winter,444,47.38
,S005,P0020,Clothing,North,436,363,20,358.56,41.64,0,Rainy,1,37.94,Summer,532,26.56
2022-01-03,S001,P0008,Toys,West,374,120,199,118.7,90.71,0,Cloudy,0,87.63,Winter,383,60.25
2022-01-03,S001,P0019,Toys,West,173,75,117,94.73,76.54,0,Cloudy,1,74.91,Spring,306,40.19
2022-01-03,S002,P0017,Groceries,South,133,9,161,23.25,43.09,0,Sunny,0,41.48,Spring,115,34.39
2022-01-03,S003,P0007,Furniture,West,114,27,128,35.43,66.19,0,Sunny,1,69.98,Winter,145,42.91
2022-01-03,S003,P0008,Toys,East,470,69,184,73.56,41.7,0,Cloudy,1,44.07,Autumn,274,33.13
2022-01-03,S003,P0014,Toys,South,387,52,80,43.97,25.87,0,Cloudy,1,23.81,Autumn,313,14.78
2022-01-03,S004,P0007,Clothing,West,178,68,176,77.34,28.16,0,Snowy,1,26.15,Autumn,119,19.56
2022-01-03,S004,P0014,Furniture,West,439,20,120,20.96,24.72,0,Sunny,0,20.03,Winter,240,15.81
2022-01-03,S004,P0018,Groceries,West,321,256,157,249.25,10.04,0,Cloudy,1,13.82,Winter,462,6.68
2022-01-03,S004,P0019,Groceries,South,477,389,91,387.19,34.25,0,Sunny,1,35.63,Summer,677,22.14
2022-01-03,S005,P0010,Toys,East,484,234,39,236.15,97.98,0,Snowy,0,98.45,Winter,394,67.85
2022-01-03,S005,P0011,Electronics,North,338,163,181,175.91,79.87,0,Sunny,1,80.42,Summer,278,54.07
2022-01-03,S005,P0012,Electronics,North,104,12,175,25.02,53.98,0,Rainy,0,53.31,Summer,219,37.35
2022-02-03,S001,P0011,Electronics,West,196,108,198,124.3,23.66,0,Cloudy,1,19.66,Spring,314,17.49
2022-02-03,S001,P0016,Toys,West,183,20,96,37.51,72.75,0,Cloudy,1,74.6,Winter,286,45.01
2022-02-03,S001,P0020,Electronics,West,389,89,136,92.17,39.88,0,Cloudy,1,37.57,Summer,197,29.37
2022-02-03,S002,P0007,Groceries,East,309,20,133,27.87,94.73,0,Rainy,1,92.29,Autumn,91,72.08
2022-02-03,S002,P0009,Electronics,North,326,265,199,281.23,23.52,0,Sunny,0,23.32,Spring,412,15.3
2022-02-03,S002,P0017,Groceries,East,170,78,42,76.68,79.77,0,Rainy,1,81.14,Autumn,195,61.56
2022-02-03,S003,P0004,Groceries,East,231,76,35,87.93,94.54,0,Snowy,1,91.38,Spring,263,65.49
2022-02-03,S003,P0007,Electronics,West,317,242,56,241.83,63.48,0,Snowy,0,67.95,Summer,528,44.95
2022-02-03,S003,P0020,Toys,East,450,242,131,237.69,95.64,0,Cloudy,0,95.32,Winter,469,69.76
2022-02-03,S004,P0002,Toys,East,184,177,41,180.54,90.62,0,Sunny,1,91.6,Winter,470,65.24
2022-02-03,S004,P0005,Electronics,East,409,382,105,373.68,71.25,0,Rainy,1,73.48,Autumn,584,54.18
2022-02-03,S004,P0007,Furniture,South,475,12,82,19.94,68.18,0,Snowy,1,72.19,Spring,172,43.57
2022-02-03,S004,P0011,Furniture,South,157,124,121,140.1,42.66,0,Cloudy,0,45.64,Summer,296,21.49
2022-02-03,S004,P0016,Clothing,West,389,367,114,385.22,23.12,0,Snowy,0,23.34,Summer,664,12.72
2022-02-03,S004,P0017,Electronics,East,72,48,55,58.71,89.99,0,Rainy,0,93.65,Summer,189,68.27
2022-02-03,S005,P0002,Toys,West,113,86,159,101.68,48.28,0,Cloudy,1,44.92,Winter,305,32.76
2022-02-03,S005,P0003,Toys,East,430,199,150,206.59,16.83,0,Sunny,1,13.15,Spring,426,12.61
2022-02-03,S005,P0005,Clothing,East,151,72,138,62.24,66.68,0,Rainy,0,63.85,Winter,358,39.36
2022-02-03,S005,P0011,Toys,East,401,368,118,369.25,39.94,0,Snowy,1,44.68,Spring,528,21.9
2022-02-03,S005,P0013,Groceries,North,432,191,109,199.48,87.4,0,Cloudy,1,91.92,Summer,420,55.6
2022-02-03,S005,P0018,Electronics,South,367,280,172,280.79,47.68,0,Cloudy,0,46.98,Summer,439,29.34
2022-03-03,S001,P0001,Toys,South,304,36,44,31.54,14.01,0,Snowy,1,12.87,Autumn,261,9.43
2022-03-03,S001,P0010,Electronics,East,157,128,150,122.32,13.5,0,Snowy,1,11.55,Autumn,338,6.81
2022-03-03,S002,P0001,Toys,North,164,60,178,75.67,55.29,0,Cloudy,1,56.32,Spring,128,40.45
2022-03-03,S002,P0002,Clothing,South,139,1,122,4.51,50.86,0,Rainy,0,46.06,Spring,214,26.16
2022-03-03,S002,P0003,Toys,North,368,344,47,344.79,45.42,0,Sunny,1,50.11,Winter,580,35.4
2022-03-03,S002,P0005,Furniture,East,127,14,87,10.2,23.88,0,Rainy,1,19.94,Summer,140,13.32
2022-03-03,S002,P0007,Clothing,South,164,39,98,57.24,73.44,0,Cloudy,0,71.73,Summer,262,49.77
2022-03-03,S002,P0008,Groceries,West,64,52,77,69.56,32.73,0,Rainy,1,31.51,Winter,232,16.92
2022-03-03,S002,P0019,Clothing,North,445,41,189,34.13,68.03,0,Rainy,1,63.41,Summer,324,36.59
2022-03-03,S003,P0004,Furniture,East,188,99,163,95.6,80.15,0,Sunny,1,80.87,Autumn,237,51.82
2022-03-03,S003,P0008,Clothing,North,352,306,126,318.44,49.3,0,Rainy,1,44.9,Summer,383,28.39
2022-03-03,S003,P0010,Toys,East,105,57,153,56.58,13.73,0,Sunny,0,15.07,Summer,288,9.3
2022-03-03,S003,P0011,Electronics,North,473,354,26,359.6,39.68,0,Snowy,0,39.21,Winter,440,29.11
2022-03-03,S004,P0002,Furniture,South,307,139,25,152.01,44.67,0,Sunny,0,43.21,Winter,376,34.45
2022-03-03,S004,P0010,Clothing,South,70,38,44,34.97,92.8,0,Rainy,0,95.27,Spring,166,55.09
