date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday,competitor_pricing,seasonality,customer_visits,cost_price,conversion_rate_%
2022-05-11,S003,P0009,Clothing,East,53,39,83,29.65,66.84,0,Snowy,1,64.55,Spring,107,46.788,36.44859813
2022-05-11,S003,P0010,Groceries,South,338,77,176,87.51,76.88,1,Rainy,0,78.11,Spring,167,53.816,46.10778443
2022-05-11,S003,P0011,Groceries,South,221,120,87,114.7,64.07,0,Cloudy,1,63.11,Summer,203,44.849,59.11330049
2022-05-11,S003,P0012,Clothing,West,332,218,38,218.37,52.45,1,Rainy,1,49.33,Summer,314,36.715,69.42675159
2022-05-11,S003,P0013,Toys,East,378,253,178,246.3,11.06,1,Sunny,1,11.24,Summer,299,7.742,84.61538462
2022-05-11,S003,P0014,Furniture,North,292,71,126,89.0,98.93,1,Snowy,0,96.23,Winter,145,69.251,48.96551724
2022-05-11,S003,P0015,Furniture,North,206,192,29,193.32,74.27,1,Sunny,0,71.25,Summer,218,51.989,88.0733945
2022-05-11,S003,P0016,Groceries,West,285,281,139,288.58,44.71,1,Sunny,1,43.17,Summer,331,31.297,84.89425982
2022-05-11,S003,P0017,Clothing,East,329,133,160,127.94,78.64,1,Snowy,0,79.07,Summer,226,55.048,58.84955752
2022-05-11,S003,P0018,Clothing,North,180,43,88,36.09,15.31,1,Sunny,1,12.42,Summer,75,10.717,57.33333333
2022-05-11,S003,P0019,Toys,South,280,193,155,199.52,43.5,1,Sunny,0,41.52,Spring,290,30.45,66.55172414
2022-05-11,S003,P0020,Clothing,North,425,327,172,344.78,46.7,1,Sunny,0,50.5,Summer,374,32.69,87.43315508
2022-05-11,S004,P0001,Clothing,West,198,130,105,128.3,55.37,1,Snowy,1,57.62,Autumn,151,38.759,86.09271523
2022-05-11,S004,P0002,Groceries,East,295,160,60,177.77,58.42,1,Rainy,0,62.85,Summer,205,40.894,78.04878049
2022-05-11,S004,P0003,Groceries,West,411,332,97,327.4,85.94,1,Sunny,0,82.17,Spring,388,60.158,85.56701031
2022-05-11,S004,P0004,Furniture,South,118,50,34,60.26,49.93,1,Snowy,1,51.84,Summer,95,34.951,52.63157895
2022-05-11,S004,P0005,Electronics,North,305,176,97,182.97,96.09,1,Snowy,1,99.89,Autumn,262,67.263,67.17557252
2022-05-11,S004,P0006,Electronics,East,105,68,48,64.29,31.67,1,Cloudy,0,36.44,Summer,112,22.169,60.71428571
2022-05-11,S004,P0007,Clothing,South,471,157,105,150.38,98.28,0,Rainy,0,100.02,Winter,187,68.796,83.95721925
2022-05-11,S004,P0008,Toys,West,83,32,168,26.94,50.62,1,Rainy,0,55.1,Summer,113,35.434,28.31858407
2022-05-11,S004,P0009,Furniture,South,222,41,42,42.35,71.32,0,Snowy,0,71.39,Autumn,64,49.924,64.0625
2022-05-11,S004,P0010,Furniture,East,99,8,26,8.96,84.09,1,Sunny,1,86.7,Spring,51,58.863,15.68627451
2022-05-11,S004,P0011,Toys,East,89,20,150,21.49,15.61,1,Cloudy,1,10.77,Autumn,86,10.927,23.25581395
2022-05-11,S004,P0012,Groceries,West,344,333,156,352.99,96.55,1,Cloudy,0,92.55,Autumn,402,67.585,82.8358209
2022-05-11,S004,P0013,Groceries,South,265,136,79,140.46,77.06,0,Snowy,1,73.1,Winter,198,53.942,68.68686869
2022-05-11,S004,P0014,Electronics,East,151,111,87,124.41,80.06,0,Snowy,0,81.13,Winter,197,56.042,56.34517766
2022-05-11,S004,P0015,Electronics,North,346,149,190,150.4,97.84,1,Rainy,1,96.43,Spring,221,68.488,67.42081448
2022-05-11,S004,P0016,Furniture,West,189,35,83,26.74,32.72,1,Snowy,0,27.91,Autumn,92,22.904,38.04347826
2022-05-11,S004,P0017,Clothing,West,496,436,191,436.23,98.4,1,Snowy,1,100.06,Summer,529,68.88,82.41965974
2022-05-11,S004,P0018,Electronics,North,162,103,176,119.4,77.47,1,Sunny,0,75.86,Autumn,151,54.229,68.21192053
2022-05-11,S004,P0019,Electronics,North,475,146,138,140.94,81.62,1,Rainy,0,83.36,Summer,223,57.134,65.47085202
2022-05-11,S004,P0020,Groceries,South,277,238,69,230.44,28.78,1,Cloudy,0,24.81,Winter,259,20.146,91.89189189
2022-05-11,S005,P0001,Electronics,East,398,38,199,42.17,50.76,1,Snowy,1,55.13,Spring,81,35.532,46.91358025
2022-05-11,S005,P0002,Clothing,South,184,115,110,121.73,56.12,1,Sunny,0,54.65,Summer,156,39.284,73.71794872
2022-05-11,S005,P0003,Electronics,South,231,155,165,172.11,16.17,0,Snowy,1,15.23,Autumn,241,11.319,64.3153527
2022-05-11,S005,P0004,Toys,East,415,253,116,265.78,31.86,1,Sunny,1,29.04,Winter,328,22.302,77.13414634
2022-05-11,S005,P0005,Groceries,North,166,136,109,154.76,93.09,1,Sunny,0,92.6,Autumn,222,65.163,61.26126126
2022-05-11,S005,P0006,Groceries,East,446,305,166,297.19,75.49,1,Snowy,1,74.83,Spring,382,52.843,79.84293194
2022-05-11,S005,P0007,Groceries,North,96,60,71,67.01,92.29,1,Sunny,0,95.99,Winter,158,64.603,37.97468354
2022-05-11,S005,P0008,Toys,South,182,61,113,56.16,71.46,1,Cloudy,0,73.86,Spring,132,50.022,46.21212121
2022-05-11,S005,P0009,Clothing,West,167,41,83,49.41,53.64,0,Rainy,0,54.95,Spring,100,37.548,41.0
2022-05-11,S005,P0010,Electronics,North,86,47,154,41.2,97.11,1,Sunny,0,97.03,Spring,146,67.977,32.19178082
2022-05-11,S005,P0011,Toys,West,496,418,117,429.0,48.0,1,Sunny,1,48.97,Autumn,454,33.6,92.07048458
2022-05-11,S005,P0012,Toys,West,179,95,120,106.39,10.25,0,Sunny,1,9.02,Winter,174,7.175,54.59770115
2022-05-11,S005,P0013,Toys,South,226,200,93,199.51,84.28,1,Sunny,0,82.29,Spring,258,58.996,77.51937984
2022-05-11,S005,P0014,Electronics,East,188,74,133,78.99,20.2,0,Cloudy,1,22.62,Autumn,118,14.14,62.71186441
2022-05-11,S005,P0015,Furniture,West,235,233,109,248.04,58.8,0,Sunny,0,59.43,Summer,309,41.16,75.40453074
2022-05-11,S005,P0016,Furniture,East,140,44,36,58.32,32.99,0,Sunny,1,35.82,Summer,71,23.093,61.97183099
2022-05-11,S005,P0017,Groceries,East,293,53,185,44.04,23.82,1,Cloudy,0,23.35,Spring,138,16.674,38.4057971
2022-05-11,S005,P0018,Clothing,West,174,10,28,12.55,98.0,1,Snowy,1,97.53,Autumn,78,68.6,12.82051282
2022-05-11,S005,P0019,Electronics,East,314,173,54,171.65,60.01,1,Cloudy,0,58.19,Winter,223,42.007,77.57847534
2022-05-11,S005,P0020,Toys,East,121,0,175,0.26,68.88,1,Cloudy,0,71.87,Spring,78,48.216,0.0
2022-05-12,S001,P0001,Electronics,East,426,10,25,2.78,94.22,0,Sunny,0,95.15,Winter,94,65.954,10.63829787
2022-05-12,S001,P0002,Toys,North,348,16,105,25.35,71.88,0,Rainy,0,75.26,Spring,95,50.316,16.84210526
2022-05-12,S001,P0003,Clothing,East,112,33,39,37.85,60.28,1,Snowy,1,61.16,Spring,129,42.196,25.58139535
2022-05-12,S001,P0004,Clothing,South,157,53,41,58.31,45.81,0,Rainy,0,45.77,Autumn,131,32.067,40.45801527
2022-05-12,S001,P0005,Groceries,East,252,33,56,50.32,37.25,1,Sunny,1,38.65,Autumn,95,26.075,34.73684211
2022-05-12,S001,P0006,Furniture,West,268,197,35,203.05,72.27,1,Rainy,1,69.38,Spring,229,50.589,86.02620087
2022-05-12,S001,P0007,Groceries,South,297,14,168,22.03,25.89,1,Rainy,0,27.28,Winter,55,18.123,25.45454545
2022-05-12,S001,P0008,Furniture,North,181,29,80,35.92,14.24,0,Sunny,0,11.14,Autumn,119,9.968,24.3697479
2022-05-12,S001,P0009,Toys,East,137,3,114,14.05,26.97,1,Sunny,0,24.36,Autumn,65,18.879,4.615384615
2022-05-12,S001,P0010,Clothing,North,123,94,183,94.89,56.84,1,Rainy,0,61.22,Winter,137,39.788,68.61313869
2022-05-12,S001,P0011,Toys,East,203,180,139,175.54,99.65,1,Snowy,0,99.41,Winter,259,69.755,69.4980695
2022-05-12,S001,P0012,Clothing,West,87,54,199,55.13,11.26,1,Sunny,1,8.83,Spring,95,7.882,56.84210526
2022-05-12,S001,P0013,Toys,North,201,119,162,127.66,99.49,0,Cloudy,0,98.74,Autumn,154,69.643,77.27272727
2022-05-12,S001,P0014,Clothing,South,92,64,39,59.77,36.06,1,Sunny,1,36.7,Summer,95,25.242,67.36842105
2022-05-12,S001,P0015,Toys,South,382,72,41,83.33,94.04,1,Sunny,1,93.84,Winter,144,65.828,50.0
2022-05-12,S001,P0016,Electronics,East,188,69,106,64.18,44.82,1,Cloudy,1,47.42,Spring,147,31.374,46.93877551
2022-05-12,S001,P0017,Clothing,South,225,109,39,101.27,61.55,0,Rainy,1,62.63,Winter,202,43.085,53.96039604
2022-05-12,S001,P0018,Furniture,North,454,251,124,245.47,64.81,1,Cloudy,1,64.62,Winter,323,45.367,77.70897833
2022-05-12,S001,P0019,Groceries,North,144,36,163,40.96,99.83,1,Cloudy,0,102.1,Autumn,108,69.881,33.33333333
2022-05-12,S001,P0020,Groceries,East,365,113,69,116.61,87.5,1,Rainy,0,90.61,Summer,178,61.25,63.48314607
2022-05-12,S002,P0001,Clothing,North,190,38,131,42.61,23.01,1,Sunny,0,18.76,Summer,74,16.107,51.35135135
2022-05-12,S002,P0002,Toys,South,188,120,56,119.47,90.07,0,Cloudy,1,90.06,Spring,195,63.049,61.53846154
2022-05-12,S002,P0003,Furniture,East,182,99,39,98.13,53.42,1,Rainy,0,57.65,Summer,141,37.394,70.21276596
2022-05-12,S002,P0004,Furniture,North,466,123,23,122.72,76.32,1,Cloudy,0,75.68,Autumn,153,53.424,80.39215686
2022-05-12,S002,P0005,Furniture,East,302,296,55,307.95,25.21,1,Cloudy,0,28.68,Autumn,388,17.647,76.28865979
2022-05-12,S002,P0006,Electronics,South,178,128,28,135.54,24.52,1,Cloudy,0,25.81,Winter,189,17.164,67.72486772
2022-05-12,S002,P0007,Clothing,North,483,394,153,409.1,31.66,0,Rainy,1,36.11,Spring,459,22.162,85.83877996
2022-05-12,S002,P0008,Toys,North,164,155,67,158.5,29.62,1,Snowy,1,32.37,Autumn,247,20.734,62.75303644
2022-05-12,S002,P0009,Toys,West,467,394,43,411.81,55.43,1,Sunny,1,53.2,Summer,447,38.801,88.14317673
2022-05-12,S002,P0010,Electronics,North,236,195,26,200.36,55.57,0,Rainy,0,57.49,Summer,284,38.899,68.66197183
2022-05-12,S002,P0011,Toys,East,271,230,194,240.76,46.55,1,Sunny,1,47.65,Autumn,266,32.585,86.46616541
2022-05-12,S002,P0012,Groceries,North,219,66,188,67.6,30.45,1,Snowy,1,28.34,Spring,116,21.315,56.89655172
2022-05-12,S002,P0013,Furniture,East,305,8,154,16.68,88.11,1,Rainy,1,86.16,Summer,84,61.677,9.523809524
2022-05-12,S002,P0014,Clothing,East,227,196,36,210.38,69.68,1,Snowy,0,74.65,Autumn,224,48.776,87.5
2022-05-12,S002,P0015,Clothing,West,66,46,175,48.5,21.92,1,Cloudy,0,19.86,Autumn,113,15.344,40.7079646
2022-05-12,S002,P0016,Clothing,West,195,19,56,11.38,61.64,1,Rainy,1,60.0,Autumn,117,43.148,16.23931624
2022-05-12,S002,P0017,Clothing,West,280,13,179,30.77,43.36,1,Snowy,1,44.48,Spring,108,30.352,12.03703704
2022-05-12,S002,P0018,Toys,West,409,389,135,395.67,72.26,0,Rainy,0,73.28,Autumn,416,50.582,93.50961538
2022-05-12,S002,P0019,Clothing,South,248,204,157,195.09,88.86,0,Rainy,1,85.07,Autumn,234,62.202,87.17948718
2022-05-12,S002,P0020,Groceries,East,149,59,50,66.3,15.82,1,Cloudy,0,18.57,Summer,108,11.074,54.62962963
2022-05-12,S003,P0001,Electronics,East,130,69,142,60.26,75.53,1,Rainy,0,77.62,Spring,96,52.871,71.875
2022-05-12,S003,P0002,Groceries,West,87,71,121,62.35,72.6,1,Snowy,0,69.05,Summer,154,50.82,46.1038961
2022-05-12,S003,P0003,Furniture,North,338,292,135,303.69,99.65,0,Sunny,1,98.04,Autumn,374,69.755,78.07486631
2022-05-12,S003,P0004,Clothing,North,371,49,21,60.62,66.68,1,Rainy,0,62.86,Summer,93,46.676,52.68817204
2022-05-12,S003,P0005,Toys,East,216,31,53,22.49,33.86,1,Sunny,1,35.7,Winter,105,23.702,29.52380952
2022-05-12,S003,P0006,Toys,East,434,236,126,242.66,66.37,1,Sunny,1,64.19,Spring,257,46.459,91.82879377
2022-05-12,S003,P0007,Groceries,West,284,280,80,284.98,70.62,1,Sunny,1,71.91,Summer,356,49.434,78.65168539
2022-05-12,S003,P0008,Toys,North,375,291,196,291.52,90.07,1,Snowy,1,86.34,Winter,351,63.049,82.90598291
2022-05-12,S003,P0009,Electronics,North,485,412,31,427.54,74.94,1,Rainy,0,78.29,Spring,486,52.458,84.77366255
2022-05-12,S003,P0010,Clothing,North,431,296,158,299.36,34.3,1,Rainy,1,30.55,Spring,322,24.01,91.92546584
2022-05-12,S003,P0011,Toys,North,211,37,123,49.78,56.07,0,Snowy,0,57.04,Spring,81,39.249,45.67901235
2022-05-12,S003,P0012,Clothing,South,169,100,31,117.66,27.47,1,Cloudy,1,23.74,Summer,136,19.229,73.52941176
2022-05-12,S003,P0013,Electronics,South,125,48,86,62.98,20.53,0,Snowy,1,16.81,Summer,113,14.371,42.47787611
2022-05-12,S003,P0014,Furniture,East,232,119,171,118.5,89.99,1,Rainy,0,94.7,Winter,194,62.993,61.34020619
2022-05-12,S003,P0015,Groceries,West,87,40,121,52.31,54.68,1,Cloudy,0,56.3,Spring,126,38.276,31.74603175
2022-05-12,S003,P0016,Toys,North,447,216,106,227.25,19.48,0,Rainy,0,15.39,Summer,236,13.636,91.52542373
2022-05-12,S003,P0017,Electronics,West,174,141,38,136.34,92.22,0,Sunny,1,88.36,Winter,222,64.554,63.51351351
2022-05-12,S003,P0018,Groceries,East,279,177,126,172.83,85.97,1,Rainy,0,88.71,Spring,252,60.179,70.23809524
2022-05-12,S003,P0019,Groceries,North,270,231,75,225.77,39.71,1,Snowy,1,43.78,Summer,251,27.797,92.03187251
2022-05-12,S003,P0020,Clothing,West,127,44,72,55.6,34.02,1,Snowy,1,31.95,Autumn,129,23.814,34.10852713
2022-05-12,S004,P0001,Furniture,South,83,31,22,47.16,50.86,1,Rainy,0,48.17,Spring,110,35.602,28.18181818
2022-05-12,S004,P0002,Furniture,South,52,0,168,18.65,25.29,1,Cloudy,0,23.6,Winter,95,17.703,0.0
2022-05-12,S004,P0003,Furniture,West,231,86,27,81.35,29.47,1,Cloudy,1,29.43,Winter,142,20.629,60.56338028
2022-05-12,S004,P0004,Clothing,East,316,6,45,3.81,65.73,1,Sunny,0,62.9,Winter,77,46.011,7.792207792
2022-05-12,S004,P0005,Toys,East,287,243,190,245.09,42.36,1,Snowy,0,44.66,Winter,326,29.652,74.5398773
2022-05-12,S004,P0006,Clothing,North,164,25,103,43.14,11.81,1,Cloudy,1,12.83,Summer,62,8.267,40.32258065
2022-05-12,S004,P0007,Groceries,North,407,290,131,303.56,81.43,0,Rainy,0,76.44,Autumn,373,57.001,77.74798928
2022-05-12,S004,P0008,Toys,South,386,321,105,313.55,29.24,1,Cloudy,0,33.03,Summer,353,20.468,90.93484419
2022-05-12,S004,P0009,Toys,South,54,30,106,24.03,71.49,0,Cloudy,1,68.57,Summer,127,50.043,23.62204724
2022-05-12,S004,P0010,Toys,South,406,397,187,392.12,23.35,1,Sunny,0,25.04,Spring,485,16.345,81.8556701
2022-05-12,S004,P0011,Electronics,West,334,212,127,212.15,49.85,1,Sunny,0,52.09,Winter,237,34.895,89.45147679
2022-05-12,S004,P0012,Clothing,East,64,20,102,12.22,54.67,1,Sunny,1,59.02,Spring,61,38.269,32.78688525
2022-05-12,S004,P0013,Electronics,East,450,402,138,406.44,92.67,0,Rainy,1,89.64,Winter,432,64.869,93.05555556
2022-05-12,S004,P0014,Electronics,West,224,177,109,171.25,67.1,1,Rainy,0,69.06,Spring,273,46.97,64.83516484
2022-05-12,S004,P0015,Furniture,West,470,235,158,250.99,26.17,0,Rainy,1,24.54,Spring,260,18.319,90.38461538
2022-05-12,S004,P0016,Toys,North,486,217,73,233.65,51.38,0,Snowy,0,53.09,Summer,314,35.966,69.10828025
2022-05-12,S004,P0017,Groceries,South,322,273,110,275.35,19.5,1,Sunny,0,22.22,Winter,324,13.65,84.25925926
2022-05-12,S004,P0018,Furniture,East,180,96,114,107.25,23.92,1,Rainy,0,21.87,Spring,161,16.744,59.62732919
2022-05-12,S004,P0019,Clothing,North,478,229,25,219.92,53.19,1,Rainy,1,51.21,Autumn,308,37.233,74.35064935
2022-05-12,S004,P0020,Toys,East,208,80,40,79.86,97.65,1,Snowy,1,95.33,Winter,156,68.355,51.28205128
2022-05-12,S005,P0001,Toys,West,369,25,77,21.75,21.29,1,Rainy,0,16.71,Winter,50,14.903,50.0
2022-05-12,S005,P0002,Groceries,West,90,9,35,27.6,90.54,1,Rainy,1,86.07,Summer,70,63.378,12.85714286
2022-05-12,S005,P0003,Electronics,North,241,233,175,233.25,62.05,1,Snowy,0,64.11,Spring,330,43.435,70.60606061
2022-05-12,S005,P0004,Groceries,East,111,42,54,49.84,73.48,1,Snowy,0,70.11,Winter,103,51.436,40.77669903
2022-05-12,S005,P0005,Electronics,South,246,106,55,100.81,62.08,1,Sunny,0,60.07,Winter,140,43.456,75.71428571
2022-05-12,S005,P0006,Electronics,North,283,264,128,281.17,98.81,1,Rainy,1,99.96,Autumn,289,69.167,91.34948097
2022-05-12,S005,P0007,Electronics,North,318,17,138,24.85,61.25,1,Sunny,0,63.17,Summer,112,42.875,15.17857143
2022-05-12,S005,P0008,Furniture,North,305,68,156,70.7,36.74,1,Cloudy,0,37.59,Winter,157,25.718,43.31210191
2022-05-12,S005,P0009,Toys,West,418,360,102,356.75,54.77,1,Rainy,0,51.85,Autumn,428,38.339,84.11214953
2022-05-12,S005,P0010,Toys,West,248,50,177,44.91,94.54,1,Sunny,0,97.3,Summer,143,66.178,34.96503497
2022-05-12,S005,P0011,Furniture,North,254,24,53,28.75,49.51,1,Rainy,1,51.02,Spring,120,34.657,20.0
2022-05-12,S005,P0012,Groceries,East,478,380,103,371.68,16.33,1,Snowy,0,12.79,Autumn,414,11.431,91.78743961
2022-05-12,S005,P0013,Furniture,West,50,8,102,0.51,37.77,1,Rainy,0,40.82,Summer,47,26.439,17.0212766
2022-05-12,S005,P0014,Groceries,North,415,312,148,320.96,51.71,1,Snowy,0,51.45,Autumn,339,36.197,92.03539823
2022-05-12,S005,P0015,Toys,North,459,355,80,346.77,36.12,0,Snowy,0,39.17,Autumn,419,25.284,84.72553699
2022-05-12,S005,P0016,Groceries,East,243,218,125,221.81,17.25,0,Rainy,0,19.19,Winter,270,12.075,80.74074074
2022-05-12,S005,P0017,Furniture,East,244,25,27,22.21,85.9,1,Rainy,0,88.95,Winter,62,60.13,40.32258065
2022-05-12,S005,P0018,Electronics,West,287,45,59,39.94,94.11,0,Cloudy,0,89.3,Spring,80,65.877,56.25
2022-05-12,S005,P0019,Groceries,East,345,123,26,137.21,47.49,1,Sunny,0,49.69,Spring,182,33.243,67.58241758
2022-05-12,S005,P0020,Clothing,South,119,1,195,-4.94,43.45,1,Sunny,1,40.12,Autumn,23,30.415,4.347826087
2022-05-13,S001,P0001,Groceries,North,496,357,36,353.82,14.24,1,Cloudy,0,12.13,Spring,402,9.968,88.80597015
2022-05-13,S001,P0002,Clothing,South,50,19,151,17.39,24.17,1,Sunny,0,21.7,Spring,100,16.919,19.0
2022-05-13,S001,P0003,Furniture,South,168,128,176,137.18,14.54,1,Cloudy,0,10.96,Summer,150,10.178,85.33333333
2022-05-13,S001,P0004,Electronics,West,400,110,81,111.89,18.27,1,Sunny,0,17.94,Spring,187,12.789,58.82352941
2022-05-13,S001,P0005,Electronics,North,102,37,22,54.07,78.43,1,Sunny,0,76.86,Autumn,136,54.901,27.20588235
2022-05-13,S001,P0006,Electronics,East,158,81,62,72.78,73.11,1,Snowy,0,72.99,Winter,174,51.177,46.55172414
2022-05-13,S001,P0007,Toys,East,255,161,199,161.7,83.29,1,Rainy,1,86.5,Summer,181,58.303,88.95027624
2022-05-13,S001,P0008,Furniture,West,123,34,63,25.13,93.5,0,Sunny,0,89.51,Winter,90,65.45,37.77777778
2022-05-13,S001,P0009,Furniture,East,149,114,26,109.52,89.28,1,Rainy,0,90.2,Winter,196,62.496,58.16326531
2022-05-13,S001,P0010,Groceries,North,106,44,169,62.05,20.99,1,Sunny,1,25.05,Autumn,115,14.693,38.26086957
2022-05-13,S001,P0011,Groceries,West,453,146,155,144.73,95.96,1,Cloudy,1,91.03,Spring,227,67.172,64.31718062
2022-05-13,S001,P0012,Toys,South,397,361,152,368.24,27.85,1,Cloudy,0,27.32,Autumn,416,19.495,86.77884615
2022-05-13,S001,P0013,Toys,East,152,30,194,47.82,78.7,1,Cloudy,1,75.93,Spring,98,55.09,30.6122449
2022-05-13,S001,P0014,Electronics,West,333,21,48,36.4,96.67,1,Sunny,1,100.87,Winter,81,67.669,25.92592593
2022-05-13,S001,P0015,Electronics,South,438,172,165,172.47,94.94,1,Snowy,0,95.9,Summer,197,66.458,87.30964467
2022-05-13,S001,P0016,Groceries,North,100,23,96,28.49,39.58,1,Rainy,0,35.64,Spring,73,27.706,31.50684932
2022-05-13,S001,P0017,Groceries,South,68,7,106,7.28,60.68,0,Rainy,1,56.14,Winter,65,42.476,10.76923077
2022-05-13,S001,P0018,Clothing,South,281,266,86,260.51,40.82,0,Sunny,0,35.9,Autumn,302,28.574,88.0794702
2022-05-13,S001,P0019,Groceries,South,84,45,187,45.82,53.98,1,Sunny,0,54.41,Autumn,114,37.786,39.47368421
2022-05-13,S001,P0020,Groceries,East,239,104,179,119.22,70.1,1,Sunny,1,66.71,Summer,135,49.07,77.03703704
2022-05-13,S002,P0001,Groceries,North,106,46,160,57.49,68.35,1,Snowy,0,67.71,Autumn,86,47.845,53.48837209
2022-05-13,S002,P0002,Groceries,East,179,82,177,86.85,33.64,1,Cloudy,1,36.56,Spring,138,23.548,59.42028986
2022-05-13,S002,P0003,Clothing,East,147,71,44,82.99,86.03,1,Sunny,0,89.92,Winter,121,60.221,58.67768595
2022-05-13,S002,P0004,Electronics,North,393,64,154,75.86,38.59,1,Sunny,1,43.27,Winter,116,27.013,55.17241379
2022-05-13,S002,P0005,Clothing,East,99,63,179,55.21,95.69,0,Snowy,1,99.69,Winter,106,66.983,59.43396226
2022-05-13,S002,P0006,Groceries,South,412,110,195,123.73,67.46,1,Snowy,0,67.76,Winter,170,47.222,64.70588235
2022-05-13,S002,P0007,Clothing,West,93,24,54,17.13,49.99,1,Cloudy,1,46.81,Winter,45,34.993,53.33333333
2022-05-13,S002,P0008,Furniture,West,362,38,24,37.78,20.97,1,Sunny,0,20.24,Autumn,68,14.679,55.88235294
2022-05-13,S002,P0009,Toys,North,496,460,168,473.5,23.09,1,Sunny,0,21.51,Autumn,533,16.163,86.30393996
2022-05-13,S002,P0010,Groceries,West,232,10,131,21.25,95.91,0,Cloudy,0,99.33,Winter,104,67.137,9.615384615
2022-05-13,S002,P0011,Toys,East,99,54,51,55.72,80.66,0,Sunny,0,78.86,Autumn,153,56.462,35.29411765
2022-05-13,S002,P0012,Groceries,South,303,18,198,19.09,20.29,1,Rainy,1,18.82,Winter,72,14.203,25.0
2022-05-13,S002,P0013,Electronics,North,254,89,59,80.14,76.77,1,Cloudy,1,74.46,Autumn,124,53.739,71.77419355
2022-05-13,S002,P0014,Clothing,South,120,105,70,105.53,10.96,0,Cloudy,0,8.4,Autumn,155,7.672,67.74193548
2022-05-13,S002,P0015,Electronics,East,313,20,68,28.77,11.69,1,Cloudy,1,7.47,Spring,46,8.183,43.47826087
2022-05-13,S002,P0016,Furniture,South,484,118,98,120.14,94.65,1,Snowy,0,98.66,Winter,209,66.255,56.45933014
2022-05-13,S002,P0017,Clothing,West,62,45,146,60.71,51.75,0,Cloudy,1,47.99,Summer,131,36.225,34.35114504
2022-05-13,S002,P0018,Clothing,West,278,231,160,224.27,55.18,1,Rainy,0,54.44,Winter,270,38.626,85.55555556
2022-05-13,S002,P0019,Furniture,West,179,98,120,94.94,97.84,1,Rainy,1,98.02,Autumn,179,68.488,54.74860335
2022-05-13,S002,P0020,Groceries,North,308,28,101,19.31,16.58,1,Cloudy,1,17.08,Autumn,107,11.606,26.1682243
2022-05-13,S003,P0001,Groceries,South,343,268,66,267.46,11.99,1,Snowy,1,8.44,Autumn,336,8.393,79.76190476
2022-05-13,S003,P0002,Electronics,West,192,179,70,184.21,57.72,1,Rainy,0,62.04,Autumn,277,40.404,64.62093863
2022-05-13,S003,P0003,Furniture,North,482,317,140,329.41,83.31,0,Sunny,1,85.29,Autumn,376,58.317,84.30851064
2022-05-13,S003,P0004,Electronics,East,120,86,27,99.55,62.73,1,Sunny,0,58.66,Summer,118,43.911,72.88135593
2022-05-13,S003,P0005,Electronics,South,200,17,171,12.53,85.5,1,Snowy,0,84.81,Winter,110,59.85,15.45454545
2022-05-13,S003,P0006,Groceries,East,90,79,108,87.02,11.46,1,Sunny,0,11.12,Autumn,140,8.022,56.42857143
2022-05-13,S003,P0007,Furniture,East,234,108,177,110.07,22.54,1,Cloudy,1,24.41,Autumn,170,15.778,63.52941176
2022-05-13,S003,P0008,Clothing,North,202,150,60,161.01,23.99,1,Rainy,0,21.32,Summer,209,16.793,71.77033493
2022-05-13,S003,P0009,Electronics,East,423,177,176,171.39,32.67,1,Cloudy,0,29.52,Summer,211,22.869,83.88625592
2022-05-13,S003,P0010,Clothing,South,248,170,180,175.37,10.75,0,Snowy,1,7.28,Spring,225,7.525,75.55555556
2022-05-13,S003,P0011,Electronics,North,175,21,172,29.44,57.57,1,Rainy,0,58.38,Winter,99,40.299,21.21212121
2022-05-13,S003,P0012,Groceries,North,465,447,52,438.73,56.85,0,Snowy,1,59.83,Winter,497,39.795,89.93963783
2022-05-13,S003,P0013,Groceries,East,471,66,66,60.87,53.17,1,Rainy,0,49.02,Autumn,128,37.219,51.5625
2022-05-13,S003,P0014,Electronics,East,336,111,49,105.12,23.23,1,Snowy,0,27.78,Autumn,191,16.261,58.11518325
2022-05-13,S003,P0015,Toys,North,363,238,157,231.56,76.17,0,Rainy,1,79.14,Spring,271,53.319,87.82287823
2022-05-13,S003,P0016,Toys,South,190,85,100,78.85,64.83,1,Cloudy,1,67.5,Spring,154,45.381,55.19480519
2022-05-13,S003,P0017,Toys,North,356,292,32,305.14,24.2,1,Snowy,1,20.45,Winter,315,16.94,92.6984127
2022-05-13,S003,P0018,Groceries,West,368,327,136,345.72,63.56,1,Sunny,0,66.78,Summer,382,44.492,85.60209424
2022-05-13,S003,P0019,Electronics,South,170,60,78,61.46,62.69,0,Snowy,1,59.91,Winter,81,43.883,74.07407407
2022-05-13,S003,P0020,Toys,East,194,167,178,166.89,82.52,1,Cloudy,1,86.06,Autumn,258,57.764,64.72868217
2022-05-13,S004,P0001,Electronics,North,335,302,130,299.82,53.13,1,Sunny,0,54.74,Summer,373,37.191,80.96514745
2022-05-13,S004,P0002,Clothing,North,349,79,146,69.76,24.23,1,Rainy,0,28.19,Spring,133,16.961,59.39849624
2022-05-13,S004,P0003,Clothing,North,118,116,153,116.97,83.83,1,Cloudy,0,87.03,Spring,206,58.681,56.31067961
2022-05-13,S004,P0004,Clothing,South,304,241,142,258.48,71.74,0,Rainy,0,70.8,Summer,308,50.218,78.24675325
