date,store_id,product_id,category,region,price,cost,static_price,dynamic_price,units_sold,static_revenue,dynamic_revenue,price_change_pct,inventory_pressure,demand_ratio,competitor_gap,seasonality,weather_condition,holiday/promotion,is_weekend
2022-06-16,S002,P0019,Clothing,East,92.92,67.62,92.92,80.84,11,1022.12,889.24,-13.00043047783039,0.0305555555555555,0.6578947368421053,-1.9200000000000017,Spring,Sunny,1,0
2022-06-16,S002,P0020,Groceries,North,43.59,30.47,0.0,43.15,41,0.0,1769.1499999999999,inf,0.1040609137055837,0.977587029089175,4.920000000000002,Spring,Sunny,1,0
2022-06-16,S003,P0001,Electronics,East,27.06,14.16,0.0,28.95,43,0.0,1244.85,inf,0.1552346570397112,1.018233483305707,-2.93,Winter,Sunny,1,0
2022-06-16,S003,P0002,Toys,South,97.7,57.59,0.0,120.17,287,0.0,34488.79,inf,0.9288025889967636,1.0182721305659037,-0.9699999999999988,Winter,Rainy,1,0
2022-06-16,S003,P0003,Clothing,North,55.45,29.12,0.0,59.33,78,0.0,4627.74,inf,0.4382022471910112,0.9748781402324708,-3.489999999999995,Summer,Rainy,1,0
2022-06-16,S003,P0004,Toys,South,53.35,33.51,0.0,56.55,18,0.0,1017.9,inf,0.2068965517241379,1.293103448275862,3.3000000000000043,Spring,Cloudy,0,0
2022-06-16,S003,P0005,Toys,South,62.66,40.41,62.66,57.02,25,1566.5,1425.5,-9.00095754867538,0.3571428571428571,0.5446623093681917,1.009999999999998,Autumn,Snowy,1,0
2022-06-16,S003,P0006,Furniture,West,84.61,51.34,84.61,92.22,107,9053.27,9867.539999999999,8.99420872237324,0.6772151898734177,0.8776966614715774,-0.0300000000000011,Winter,Rainy,0,0
2022-06-16,S003,P0007,Clothing,South,45.02,24.93,0.0,51.77,244,0.0,12631.880000000001,inf,0.9070631970260224,0.942084942084942,1.5200000000000031,Autumn,Sunny,0,0
2022-06-16,S003,P0008,Groceries,West,56.46,34.47,0.0,45.73,6,0.0,274.38,inf,0.0434782608695652,0.3552397868561279,-4.579999999999998,Autumn,Snowy,1,0
2022-06-16,S003,P0009,Clothing,South,26.46,18.71,0.0,23.55,39,0.0,918.45,inf,0.1710526315789473,0.9187279151943464,-4.939999999999998,Autumn,Sunny,0,0
2022-06-16,S003,P0010,Toys,South,14.8,7.94,0.0,14.21,177,0.0,2515.17,inf,0.4116279069767442,0.8974293971505349,-4.34,Autumn,Cloudy,1,0
2022-06-16,S003,P0011,Groceries,North,59.7,39.25,0.0,51.94,9,0.0,467.46,inf,0.0319148936170212,0.3631961259079903,0.4100000000000037,Summer,Rainy,0,0
2022-06-16,S003,P0012,Clothing,South,44.23,31.38,0.0,39.81,148,0.0,5891.88,inf,0.3663366336633663,0.8806902707527521,-1.480000000000004,Autumn,Cloudy,0,0
2022-06-16,S003,P0013,Electronics,West,40.32,22.65,0.0,42.74,102,0.0,4359.4800000000005,inf,0.4636363636363636,0.8726152793224399,4.770000000000003,Summer,Snowy,0,0
2022-06-16,S003,P0014,Furniture,North,61.49,47.74,0.0,64.56,40,0.0,2582.4,inf,0.1538461538461538,0.952154248988336,2.910000000000004,Winter,Cloudy,1,0
2022-06-16,S003,P0015,Groceries,East,86.86,46.96,0.0,91.2,168,0.0,15321.6,inf,0.5153374233128835,0.936768149882904,-0.4500000000000028,Winter,Rainy,0,0
2022-06-16,S003,P0016,Electronics,North,16.27,8.91,0.0,17.73,286,0.0,5070.78,inf,0.88,0.9932279909706546,2.85,Spring,Snowy,0,0
2022-06-16,S003,P0017,Groceries,North,79.52,42.74,0.0,67.59,62,0.0,4190.58,inf,0.2719298245614035,1.005677210056772,-3.850000000000009,Spring,Snowy,0,0
2022-06-16,S003,P0018,Clothing,South,30.0,22.19,0.0,35.4,273,0.0,9664.199999999999,inf,0.6893939393939394,0.9770238350869658,2.5700000000000003,Summer,Rainy,1,0
2022-06-16,S003,P0019,Clothing,South,13.69,7.24,0.0,15.2,174,0.0,2644.7999999999997,inf,0.5386996904024768,1.0300124311845142,2.25,Summer,Rainy,1,0
2022-06-16,S003,P0020,Furniture,North,65.43,42.64,0.0,66.74,39,0.0,2602.8599999999997,inf,0.5735294117647058,1.100762066045724,2.8300000000000054,Spring,Snowy,0,0
2022-06-16,S004,P0001,Toys,East,34.78,26.65,0.0,38.95,107,0.0,4167.650000000001,inf,0.8699186991869918,0.8539505187549881,-3.25,Autumn,Cloudy,1,0
2022-06-16,S004,P0002,Electronics,West,56.37,37.81,56.37,63.7,234,13190.58,14905.800000000001,13.003370587191778,0.5330296127562643,1.0259558049807085,-0.8200000000000003,Winter,Sunny,1,0
2022-06-16,S004,P0003,Electronics,South,68.89,41.94,0.0,79.22,82,0.0,6496.04,inf,0.5899280575539568,0.9846301633045148,2.6299999999999955,Summer,Cloudy,1,0
2022-06-16,S004,P0004,Toys,West,60.26,38.33,0.0,63.27,97,0.0,6137.1900000000005,inf,0.97,0.952193972710317,-3.6300000000000026,Autumn,Snowy,0,0
2022-06-16,S004,P0005,Toys,South,63.32,32.15,0.0,70.92,48,0.0,3404.16,inf,0.5647058823529412,1.226680296447738,-4.669999999999995,Summer,Snowy,1,0
2022-06-16,S004,P0006,Toys,North,62.86,40.88,0.0,63.49,217,0.0,13777.33,inf,0.4539748953974895,0.955273815812643,-1.6599999999999966,Summer,Rainy,0,0
2022-06-16,S004,P0007,Groceries,North,87.74,67.58,0.0,78.97,60,0.0,4738.2,inf,0.1488833746898263,0.7612281146917027,-4.390000000000001,Winter,Rainy,1,0
2022-06-16,S004,P0008,Groceries,West,71.87,54.79,0.0,63.96,30,0.0,1918.8,inf,0.0804289544235924,1.0672358591248663,-2.8799999999999955,Autumn,Rainy,1,0
2022-06-16,S004,P0009,Furniture,South,17.68,9.21,0.0,20.86,357,0.0,7447.0199999999995,inf,0.7794759825327511,0.9719839908519152,3.52,Spring,Cloudy,1,0
2022-06-16,S004,P0010,Clothing,South,85.59,55.39,0.0,89.87,30,0.0,2696.1000000000004,inf,0.297029702970297,1.0507880910683012,2.730000000000004,Winter,Cloudy,0,0
2022-06-16,S004,P0011,Toys,North,35.38,18.75,0.0,39.27,126,0.0,4948.02,inf,0.3368983957219251,1.0144927536231885,1.9600000000000009,Summer,Cloudy,1,0
2022-06-16,S004,P0012,Groceries,North,35.53,24.03,0.0,40.86,44,0.0,1797.84,inf,0.7857142857142857,1.232838330064444,2.980000000000004,Autumn,Rainy,1,0
2022-06-16,S004,P0013,Toys,East,68.72,43.77,0.0,83.84,116,0.0,9725.44,inf,0.6010362694300518,0.9698996655518396,-2.489999999999995,Winter,Cloudy,1,0
2022-06-16,S004,P0014,Toys,South,63.93,44.9,0.0,71.6,242,0.0,17327.199999999997,inf,0.6111111111111112,0.9411215680174224,4.82,Spring,Cloudy,0,0
2022-06-16,S004,P0015,Groceries,East,58.84,38.35,0.0,71.2,91,0.0,6479.2,inf,0.4333333333333333,0.9709773794280836,4.170000000000002,Summer,Sunny,1,0
2022-06-16,S004,P0016,Toys,South,12.84,8.11,0.0,12.71,41,0.0,521.11,inf,0.25625,0.905877154220062,3.25,Autumn,Rainy,1,0
2022-06-16,S004,P0017,Groceries,North,10.75,6.52,0.0,10.96,58,0.0,635.6800000000001,inf,0.1367924528301886,1.1562998405103668,-0.5299999999999994,Winter,Rainy,1,0
2022-06-16,S004,P0018,Groceries,North,26.47,13.76,0.0,28.85,156,0.0,4500.6,inf,0.4588235294117647,1.0036672457054625,0.5599999999999987,Winter,Cloudy,0,0
2022-06-16,S004,P0019,Toys,East,99.45,70.29,99.45,98.46,200,19890.0,19692.0,-0.9954751131221811,0.5181347150259067,0.9094216078574028,0.480000000000004,Spring,Snowy,1,0
2022-06-16,S004,P0020,Toys,West,71.49,39.5,0.0,67.2,21,0.0,1411.2,inf,0.1381578947368421,0.8406725380304243,-2.3800000000000097,Summer,Sunny,0,0
2022-06-16,S005,P0001,Furniture,North,67.05,49.97,67.05,82.47,456,30574.8,37606.32,22.99776286353468,0.9956331877729258,1.004936530324401,1.8199999999999927,Summer,Rainy,1,0
2022-06-16,S005,P0002,Clothing,West,15.63,9.33,0.0,15.47,120,0.0,1856.4,inf,0.3658536585365853,0.9282178217821784,-1.049999999999999,Spring,Sunny,0,0
2022-06-16,S005,P0003,Toys,South,71.7,50.54,0.0,87.47,201,0.0,17581.47,inf,0.6072507552870091,0.9194455880334842,-2.289999999999992,Winter,Cloudy,1,0
2022-06-16,S005,P0004,Clothing,West,21.7,17.23,21.7,25.82,372,8072.4,9605.04,18.98617511520738,0.806941431670282,0.949342860788567,-0.3000000000000007,Spring,Cloudy,1,0
2022-06-16,S005,P0005,Electronics,South,34.19,21.72,0.0,36.93,306,0.0,11300.58,inf,0.7445255474452555,1.0255722760331132,-3.43,Winter,Rainy,0,0
2022-06-16,S005,P0006,Groceries,East,63.76,46.63,0.0,54.83,45,0.0,2467.35,inf,0.0971922246220302,0.8488964346349746,-2.559999999999995,Spring,Rainy,1,0
2022-06-16,S005,P0007,Furniture,South,28.29,20.87,0.0,28.01,8,0.0,224.08,inf,0.0250783699059561,0.3088803088803089,0.5899999999999999,Winter,Sunny,1,0
2022-06-16,S005,P0008,Groceries,West,80.52,41.07,0.0,90.99,121,0.0,11009.789999999999,inf,0.7806451612903226,0.8657079487729841,0.6499999999999915,Autumn,Sunny,1,0
2022-06-16,S005,P0009,Clothing,North,86.22,57.03,86.22,106.05,35,3017.7,3711.75,22.99930410577592,0.2517985611510791,1.343570057581574,3.0,Summer,Sunny,1,0
2022-06-16,S005,P0010,Clothing,South,79.75,47.63,0.0,86.13,149,0.0,12833.369999999999,inf,0.4685534591194968,0.8969419696604863,1.9300000000000068,Summer,Rainy,1,0
2022-06-16,S005,P0011,Clothing,West,41.33,26.21,41.33,44.22,53,2190.49,2343.66,6.992499395112511,0.6463414634146342,0.8384749248536624,-3.1099999999999994,Spring,Cloudy,1,0
2022-06-16,S005,P0012,Electronics,West,29.97,17.68,0.0,27.27,13,0.0,354.51,inf,0.1354166666666666,0.3912127595546193,-2.0100000000000016,Winter,Cloudy,0,0
2022-06-16,S005,P0013,Groceries,East,30.53,20.22,0.0,36.03,321,0.0,11565.630000000001,inf,0.642,1.0226186683657217,0.0,Winter,Snowy,1,0
2022-06-16,S005,P0014,Clothing,West,59.49,45.85,0.0,55.92,38,0.0,2124.96,inf,0.4175824175824176,0.8731617647058822,1.3800000000000026,Autumn,Rainy,0,0
2022-06-16,S005,P0015,Groceries,East,80.97,41.72,0.0,95.54,202,0.0,19299.08,inf,0.73992673992674,0.9959079031701424,0.269999999999996,Summer,Rainy,1,0
2022-06-16,S005,P0016,Furniture,East,95.02,53.63,0.0,84.57,142,0.0,12008.939999999999,inf,0.3271889400921659,0.923036921476859,2.7299999999999898,Spring,Rainy,0,0
2022-06-16,S005,P0017,Clothing,West,42.46,32.61,0.0,37.79,120,0.0,4534.8,inf,0.2580645161290322,0.985788219830773,2.8100000000000023,Spring,Snowy,0,0
2022-06-16,S005,P0018,Toys,West,34.03,17.76,0.0,40.5,238,0.0,9639.0,inf,0.875,1.015531660692951,-4.579999999999998,Summer,Rainy,1,0
2022-06-16,S005,P0019,Groceries,North,32.25,19.69,0.0,34.83,10,0.0,348.29999999999995,inf,0.1818181818181818,1.1737089201877935,-3.6300000000000026,Summer,Sunny,1,0
2022-06-16,S005,P0020,Furniture,South,33.87,19.49,0.0,36.58,327,0.0,11961.66,inf,0.7712264150943396,1.006060978986555,-3.740000000000002,Winter,Snowy,0,0
2022-06-17,S001,P0001,Furniture,East,75.73,41.84,0.0,71.19,53,0.0,3773.0699999999997,inf,0.1827586206896551,0.8724279835390947,-2.539999999999992,Winter,Sunny,0,0
2022-06-17,S001,P0002,Electronics,South,51.18,29.77,0.0,41.46,26,0.0,1077.96,inf,0.0984848484848484,0.6983615363953801,-4.810000000000002,Autumn,Cloudy,1,0
2022-06-17,S001,P0003,Electronics,East,60.48,40.79,0.0,58.67,161,0.0,9445.87,inf,0.5176848874598071,0.9026181532768964,-4.970000000000006,Autumn,Cloudy,0,0
2022-06-17,S001,P0004,Groceries,East,93.33,73.77,93.33,108.26,134,12506.22,14506.84,15.996999892853323,0.708994708994709,0.9298452570952744,3.950000000000003,Winter,Rainy,0,0
2022-06-17,S001,P0005,Groceries,East,51.65,32.24,0.0,59.91,125,0.0,7488.75,inf,0.7396449704142012,1.0691985287828245,1.4799999999999969,Winter,Cloudy,0,0
2022-06-17,S001,P0006,Groceries,North,49.38,31.3,0.0,62.71,351,0.0,22011.21,inf,0.9261213720316622,0.9754335260115607,4.220000000000006,Summer,Sunny,0,0
2022-06-17,S001,P0007,Furniture,East,43.75,27.12,0.0,49.0,179,0.0,8771.0,inf,0.6884615384615385,0.9678291430116248,-4.899999999999999,Winter,Cloudy,0,0
2022-06-17,S001,P0008,Toys,South,53.31,41.93,53.31,60.77,168,8956.08,10209.36,13.993622209716753,0.65625,0.960493968326568,3.3400000000000034,Autumn,Rainy,1,0
2022-06-17,S001,P0009,Clothing,South,44.48,23.99,0.0,51.15,224,0.0,11457.6,inf,0.986784140969163,0.9860456926530792,2.0799999999999983,Spring,Snowy,1,0
2022-06-17,S001,P0010,Toys,East,72.51,42.9,0.0,57.28,30,0.0,1718.4,inf,0.0696055684454756,0.6625441696113074,2.969999999999999,Autumn,Cloudy,0,0
2022-06-17,S001,P0011,Groceries,East,80.84,41.15,0.0,78.41,199,0.0,15603.59,inf,0.4451901565995526,0.997843854986712,2.9200000000000017,Spring,Snowy,0,0
2022-06-17,S001,P0012,Electronics,North,33.5,20.21,0.0,37.52,180,0.0,6753.6,inf,0.6040268456375839,0.9884678747940692,1.0600000000000025,Summer,Snowy,0,0
2022-06-17,S001,P0013,Furniture,North,45.81,26.72,0.0,50.39,299,0.0,15066.61,inf,0.6139630390143738,0.9970322451565574,4.420000000000002,Autumn,Sunny,0,0
2022-06-17,S001,P0014,Groceries,South,93.35,53.48,0.0,100.82,95,0.0,9577.9,inf,0.6418918918918919,0.9767633148262388,-2.0,Autumn,Cloudy,0,0
2022-06-17,S001,P0015,Furniture,North,20.54,11.64,0.0,21.36,90,0.0,1922.3999999999999,inf,0.5806451612903226,0.8376768428890544,3.759999999999998,Autumn,Sunny,0,0
2022-06-17,S001,P0016,Toys,South,79.01,47.41,79.01,87.7,115,9086.150000000001,10085.5,10.998607771168203,0.4006968641114982,0.9790567001532438,2.700000000000003,Summer,Sunny,0,0
2022-06-17,S001,P0017,Furniture,West,36.12,20.79,0.0,42.98,22,0.0,945.56,inf,0.3055555555555556,1.5736766809728182,4.769999999999996,Autumn,Sunny,1,0
2022-06-17,S001,P0018,Clothing,South,99.45,51.58,0.0,95.47,45,0.0,4296.15,inf,0.1778656126482213,1.1727912431587175,-4.230000000000004,Summer,Snowy,0,0
2022-06-17,S001,P0019,Clothing,North,61.8,35.79,61.8,72.31,200,12360.0,14462.0,17.006472491909395,0.8403361344537815,0.9246417013407304,-2.9399999999999977,Winter,Snowy,0,0
2022-06-17,S001,P0020,Toys,South,11.16,8.85,0.0,13.17,330,0.0,4346.1,inf,0.6693711967545639,0.9717314487632508,1.8800000000000008,Winter,Rainy,1,0
2022-06-17,S002,P0001,Toys,West,95.21,74.59,0.0,107.59,238,0.0,25606.420000000002,inf,0.8686131386861314,0.9770114942528736,-2.6700000000000017,Spring,Cloudy,0,0
2022-06-17,S002,P0002,Groceries,East,80.03,57.17,0.0,79.23,248,0.0,19649.04,inf,0.5061224489795918,0.9945460378569136,-4.129999999999996,Spring,Sunny,0,0
2022-06-17,S002,P0003,Groceries,East,38.91,21.69,0.0,33.85,28,0.0,947.8000000000001,inf,0.0684596577017114,0.9939652112176072,3.799999999999997,Spring,Rainy,0,0
2022-06-17,S002,P0004,Electronics,West,80.17,53.92,0.0,78.57,45,0.0,3535.6499999999996,inf,0.5844155844155844,0.7260406582768636,-3.620000000000005,Winter,Rainy,0,0
2022-06-17,S002,P0005,Toys,South,70.91,53.33,0.0,90.06,241,0.0,21704.46,inf,0.9796747967479674,0.988190913564048,-2.5700000000000074,Winter,Cloudy,1,0
2022-06-17,S002,P0006,Groceries,South,30.79,16.42,30.79,38.18,327,10068.33,12484.86,24.001299123091915,0.7604651162790698,0.947359272242663,-0.9299999999999996,Winter,Sunny,1,0
2022-06-17,S002,P0007,Clothing,West,17.45,11.5,0.0,18.32,219,0.0,4012.08,inf,0.9279661016949152,0.9832974137931034,-3.6999999999999993,Spring,Rainy,0,0
2022-06-17,S002,P0008,Toys,West,84.13,49.81,0.0,81.61,81,0.0,6610.41,inf,0.3552631578947368,0.9092950157162102,1.0300000000000011,Autumn,Cloudy,0,0
2022-06-17,S002,P0009,Furniture,North,39.85,24.72,39.85,29.89,6,239.10000000000002,179.34,-24.993726474278546,0.0150375939849624,0.2931118710307767,3.0,Spring,Snowy,0,0
2022-06-17,S002,P0010,Furniture,East,32.63,21.62,0.0,32.3,28,0.0,904.3999999999999,inf,0.2258064516129032,0.9668508287292816,0.3700000000000045,Spring,Snowy,1,0
2022-06-17,S002,P0011,Furniture,East,27.52,17.72,0.0,26.42,122,0.0,3223.2400000000002,inf,0.4,0.8611562080892216,-1.59,Spring,Snowy,1,0
2022-06-17,S002,P0012,Toys,East,74.93,58.12,74.93,72.68,207,15510.510000000002,15044.760000000002,-3.0028026157747227,0.518796992481203,0.97037314832177,0.6800000000000068,Autumn,Cloudy,0,0
2022-06-17,S002,P0013,Groceries,West,16.84,11.11,0.0,15.49,16,0.0,247.84,inf,0.1702127659574468,1.1843079200592157,-2.84,Autumn,Snowy,0,0
2022-06-17,S002,P0014,Clothing,West,59.69,42.04,0.0,69.84,115,0.0,8031.6,inf,0.8984375,0.9992180033017638,-3.3500000000000014,Summer,Cloudy,0,0
2022-06-17,S002,P0015,Electronics,West,28.67,19.12,0.0,26.66,118,0.0,3145.88,inf,0.3400576368876081,0.9516129032258064,-1.2899999999999991,Spring,Snowy,0,0
2022-06-17,S002,P0016,Toys,East,21.44,13.32,0.0,25.3,105,0.0,2656.5,inf,0.8823529411764706,0.846705910813644,2.41,Autumn,Sunny,1,0
2022-06-17,S002,P0017,Groceries,South,39.94,22.44,0.0,41.54,100,0.0,4154.0,inf,0.8,1.0931351114997814,0.509999999999998,Spring,Snowy,0,0
2022-06-17,S002,P0018,Furniture,North,88.61,46.46,0.0,89.5,266,0.0,23807.0,inf,0.58719646799117,0.9427943574112144,-3.3400000000000034,Winter,Rainy,0,0
2022-06-17,S002,P0019,Groceries,North,96.63,67.95,0.0,98.56,56,0.0,5519.360000000001,inf,0.2014388489208633,0.8728179551122195,-3.160000000000011,Summer,Sunny,1,0
2022-06-17,S002,P0020,Electronics,West,83.6,44.34,0.0,99.48,346,0.0,34420.08,inf,0.8781725888324873,1.0235777889536433,4.129999999999996,Spring,Rainy,1,0
2022-06-17,S003,P0001,Toys,West,48.71,25.57,0.0,48.22,141,0.0,6799.0199999999995,inf,0.4246987951807229,0.9537337662337664,-1.509999999999998,Autumn,Snowy,1,0
2022-06-17,S003,P0002,Groceries,North,96.24,74.55,0.0,106.83,138,0.0,14742.539999999999,inf,0.5587044534412956,1.0457714458926948,0.9099999999999966,Winter,Rainy,1,0
2022-06-17,S003,P0003,Furniture,South,78.98,62.48,0.0,87.67,233,0.0,20427.11,inf,0.5143487858719646,1.0012892135797165,-4.489999999999995,Summer,Cloudy,1,0
2022-06-17,S003,P0004,Toys,North,96.41,65.6,0.0,103.16,98,0.0,10109.68,inf,0.4780487804878048,0.965231951147444,-1.8700000000000043,Spring,Cloudy,1,0
2022-06-17,S003,P0005,Groceries,South,90.65,46.19,90.65,94.28,283,25653.95,26681.24,4.004412575841141,0.7219387755102041,1.0279321492136138,-0.1299999999999954,Spring,Snowy,0,0
2022-06-17,S003,P0006,Clothing,East,14.21,10.36,0.0,16.77,78,0.0,1308.06,inf,0.6554621848739496,1.047401638243588,1.5900000000000016,Winter,Rainy,1,0
2022-06-17,S003,P0007,Electronics,North,34.02,22.26,34.02,35.72,97,3299.9400000000005,3464.8399999999997,4.9970605526160945,0.3849206349206349,1.0302708443972384,4.790000000000003,Winter,Snowy,0,0
2022-06-17,S003,P0008,Toys,West,20.58,15.08,0.0,24.28,321,0.0,7793.88,inf,0.7772397094430993,1.00037397157816,-4.670000000000002,Summer,Cloudy,1,0
2022-06-17,S003,P0009,Furniture,East,80.0,49.93,0.0,95.2,186,0.0,17707.2,inf,0.916256157635468,0.9850651414045124,-0.1899999999999977,Autumn,Cloudy,1,0
2022-06-17,S003,P0010,Clothing,West,17.93,12.97,0.0,17.03,106,0.0,1805.18,inf,0.2431192660550458,0.998492840994725,0.4899999999999984,Autumn,Snowy,1,0
2022-06-17,S003,P0011,Clothing,North,92.17,68.08,92.17,80.19,55,5069.35,4410.45,-12.997721601388742,0.1735015772870662,0.9551927752691908,3.780000000000001,Spring,Snowy,0,0
2022-06-17,S003,P0012,Groceries,West,90.61,60.16,0.0,97.86,61,0.0,5969.46,inf,0.4919354838709677,1.1367871785314947,-2.8499999999999943,Spring,Snowy,1,0
2022-06-17,S003,P0013,Clothing,East,44.14,34.9,0.0,41.05,45,0.0,1847.2499999999998,inf,0.0967741935483871,0.9660798626019752,1.9200000000000017,Spring,Cloudy,1,0
2022-06-17,S003,P0014,Clothing,North,98.97,58.6,0.0,93.03,30,0.0,2790.9,inf,0.2362204724409448,0.8844339622641509,-0.9099999999999966,Spring,Cloudy,0,0
2022-06-17,S003,P0015,Toys,North,12.54,9.83,12.54,13.92,411,5153.94,5721.12,11.004784688995223,0.8707627118644068,0.9944350350834744,-3.370000000000001,Spring,Sunny,0,0
2022-06-17,S003,P0016,Furniture,East,79.61,40.86,0.0,97.12,268,0.0,26028.16,inf,0.6276346604215457,0.9536348432551686,-2.489999999999995,Summer,Cloudy,1,0
2022-06-17,S003,P0017,Clothing,East,93.74,69.52,93.74,96.55,85,7967.9,8206.75,2.997653082995522,0.2190721649484536,0.9765625,0.8799999999999955,Spring,Cloudy,1,0
2022-06-17,S003,P0018,Electronics,South,36.8,24.59,0.0,37.54,32,0.0,1201.28,inf,0.6153846153846154,0.6368159203980099,-2.5500000000000043,Spring,Rainy,1,0
2022-06-17,S003,P0019,Furniture,East,32.49,19.59,0.0,38.66,374,0.0,14458.839999999998,inf,0.8597701149425288,0.970067956632256,0.2800000000000011,Autumn,Cloudy,1,0
2022-06-17,S003,P0020,Clothing,North,14.91,7.8,14.91,17.15,228,3399.48,3910.2,15.023474178403745,0.9620253164556962,0.9595959595959596,-1.8099999999999987,Spring,Sunny,0,0
2022-06-17,S004,P0001,Electronics,West,92.9,65.68,0.0,90.11,141,0.0,12705.51,inf,0.4040114613180516,0.9415692821368948,-4.069999999999993,Spring,Cloudy,0,0
2022-06-17,S004,P0002,Electronics,South,90.75,63.77,90.75,101.64,378,34303.5,38419.92,12.000000000000002,0.7907949790794979,0.984554476076368,0.2800000000000011,Summer,Snowy,0,0
2022-06-17,S004,P0003,Clothing,West,56.42,40.5,56.42,52.47,45,2538.9,2361.15,-7.001063452676361,0.2884615384615384,0.9268795056642636,2.0600000000000023,Autumn,Rainy,0,0
2022-06-17,S004,P0004,Electronics,South,38.6,27.9,0.0,50.18,489,0.0,24538.02,inf,0.9959266802443992,0.9932362439826946,4.850000000000001,Winter,Cloudy,1,0
2022-06-17,S004,P0005,Clothing,South,32.54,17.43,32.54,25.71,19,618.26,488.49,-20.989551321450516,0.19,0.5072076882007475,-4.310000000000002,Spring,Cloudy,0,0
2022-06-17,S004,P0006,Furniture,West,85.42,64.72,0.0,104.21,168,0.0,17507.28,inf,0.6536964980544747,0.9018197434108112,-1.9200000000000017,Summer,Cloudy,1,0
2022-06-17,S004,P0007,Clothing,West,47.96,26.09,47.96,47.0,83,3980.6800000000003,3901.0,-2.00166805671393,0.1916859122401847,0.8929532006455083,0.240000000000002,Winter,Sunny,0,0
2022-06-17,S004,P0008,Toys,West,51.59,34.55,51.59,46.95,15,773.85,704.25,-8.993991083543323,0.043103448275862,0.4947229551451187,-3.1099999999999994,Summer,Sunny,1,0
2022-06-17,S004,P0009,Clothing,East,52.49,38.79,0.0,49.87,65,0.0,3241.5499999999997,inf,0.2631578947368421,1.0105721393034828,-0.1499999999999985,Spring,Rainy,1,0
2022-06-17,S004,P0010,Furniture,East,22.74,18.19,0.0,26.15,223,0.0,5831.45,inf,0.9780701754385964,1.0009425916782622,0.9899999999999984,Autumn,Sunny,0,0
2022-06-17,S004,P0011,Clothing,North,58.84,32.83,0.0,72.37,276,0.0,19974.120000000003,inf,0.8414634146341463,1.0271678451804986,1.4300000000000068,Winter,Sunny,0,0
2022-06-17,S004,P0012,Groceries,West,84.43,49.56,0.0,102.16,451,0.0,46074.159999999996,inf,0.982570806100218,0.989555906617518,3.8400000000000034,Winter,Snowy,0,0
2022-06-17,S004,P0013,Toys,East,91.49,53.87,0.0,94.23,198,0.0,18657.54,inf,0.4974874371859296,0.9796645391123644,-0.8299999999999983,Autumn,Snowy,1,0
2022-06-17,S004,P0014,Furniture,East,82.37,58.76,0.0,85.66,8,0.0,685.28,inf,0.0792079207920792,0.7655502392344498,0.0700000000000073,Winter,Sunny,1,0
2022-06-17,S004,P0015,Furniture,South,94.43,61.66,0.0,99.15,201,0.0,19929.15,inf,0.53315649867374,1.0016444909552995,-3.6799999999999926,Winter,Cloudy,0,0
2022-06-17,S004,P0016,Toys,East,84.84,52.49,0.0,94.17,73,0.0,6874.41,inf,0.5703125,1.0283138470207072,0.2600000000000051,Winter,Rainy,1,0
2022-06-17,S004,P0017,Electronics,West,71.96,56.41,71.96,62.05,19,1367.2399999999998,1178.95,-13.771539744302386,0.0384615384615384,0.5931938807368092,2.6199999999999903,Autumn,Sunny,0,0
2022-06-17,S004,P0018,Toys,East,99.68,67.03,0.0,120.61,94,0.0,11337.34,inf,0.9894736842105264,0.9825441622243128,1.490000000000009,Winter,Cloudy,0,0
2022-06-17,S004,P0019,Groceries,West,58.16,43.66,0.0,73.86,264,0.0,19499.04,inf,0.8741721854304636,0.9412100253128454,1.7099999999999935,Winter,Cloudy,1,0
2022-06-17,S004,P0020,Groceries,West,79.86,63.05,0.0,93.44,303,0.0,28312.32,inf,0.8706896551724138,0.9772302135070632,-2.1299999999999955,Winter,Rainy,0,0
2022-06-17,S005,P0001,Electronics,West,91.13,59.36,0.0,94.78,43,0.0,4075.54,inf,0.2037914691943128,0.8226516166060838,-2.6700000000000017,Summer,Rainy,1,0
2022-06-17,S005,P0002,Furniture,North,86.33,66.54,0.0,94.1,170,0.0,15996.999999999998,inf,0.8629441624365483,0.932426502852128,-3.530000000000001,Spring,Cloudy,0,0
2022-06-17,S005,P0003,Clothing,East,48.64,35.98,0.0,49.13,20,0.0,982.6,inf,0.2352941176470588,0.6738544474393531,-4.939999999999998,Winter,Sunny,1,0
2022-06-17,S005,P0004,Electronics,East,50.95,40.72,0.0,61.65,198,0.0,12206.699999999999,inf,0.9753694581280788,0.9422738304858898,-1.0799999999999983,Autumn,Sunny,1,0
2022-06-17,S005,P0005,Electronics,East,61.65,39.15,0.0,53.02,95,0.0,5036.900000000001,inf,0.2392947103274559,0.8610532040242908,2.769999999999996,Spring,Snowy,0,0
2022-06-17,S005,P0006,Toys,West,93.07,47.14,0.0,110.75,146,0.0,16169.5,inf,0.5959183673469388,0.9882225531338836,3.6399999999999855,Summer,Cloudy,1,0
2022-06-17,S005,P0007,Toys,East,43.85,23.36,43.85,45.6,306,13418.1,13953.6,3.990877993158495,0.7846153846153846,0.9970349613893325,0.5200000000000031,Spring,Rainy,0,0
2022-06-17,S005,P0008,Toys,East,60.98,44.22,0.0,67.69,44,0.0,2978.3599999999997,inf,0.5057471264367817,0.9482758620689656,1.9099999999999968,Winter,Sunny,0,0
