Date,Store_ID,Product_ID,Category,Region,Inventory_Level,Units_Sold,Units_Ordered,Demand_Forecast,Price,Discount,Weather_Condition,Holiday,Competitor_Pricing,Seasonality,Customer_Visits,Cost_Price,Conversion_Rate_%
19-03-2022,S005,P0001,Furniture,West,332,24,178,16.77,96.45,5,Rainy,0,95.41,Autumn,62,67.515,38.70967741935484
19-03-2022,S005,P0002,Furniture,North,372,342,50,357.55,93.9,10,Sunny,0,93.15,Summer,380,65.73,90.0
19-03-2022,S005,P0003,Toys,South,186,15,34,26.81,20.64,5,Snowy,1,21.67,Summer,89,14.447999999999999,16.853932584269664
19-03-2022,S005,P0004,Clothing,East,211,68,184,61.83,23.43,20,Rainy,1,24.24,Spring,153,16.401,44.44444444444444
19-03-2022,S005,P0005,Furniture,South,248,180,99,191.9,22.76,0,Rainy,1,24.13,Winter,216,15.932,83.33333333333334
19-03-2022,S005,P0006,Furniture,West,264,5,72,20.71,83.42,15,Rainy,1,86.26,Summer,36,58.394,13.88888888888889
19-03-2022,S005,P0007,Clothing,East,107,17,172,11.75,52.33,5,Snowy,1,51.16,Summer,92,36.63099999999999,18.478260869565215
19-03-2022,S005,P0008,Furniture,South,455,82,121,78.99,13.34,0,Snowy,1,11.08,Summer,134,9.338,61.19402985074627
19-03-2022,S005,P0009,Groceries,North,95,35,171,39.75,93.96,15,Cloudy,0,92.54,Spring,60,65.77199999999999,58.333333333333336
19-03-2022,S005,P0010,Clothing,East,464,418,200,437.89,76.52,20,Cloudy,1,75.74,Winter,508,53.56399999999999,82.28346456692913
19-03-2022,S005,P0011,Groceries,East,276,13,38,11.52,58.79,0,Rainy,1,63.6,Autumn,50,41.153,26.0
19-03-2022,S005,P0012,Furniture,East,293,187,54,206.64,48.42,5,Sunny,1,50.56,Winter,280,33.894,66.78571428571428
19-03-2022,S005,P0013,Groceries,North,267,238,37,240.24,83.12,15,Cloudy,0,81.76,Winter,304,58.184,78.28947368421053
19-03-2022,S005,P0014,Groceries,West,342,196,80,213.4,33.78,10,Sunny,1,33.99,Autumn,292,23.646,67.12328767123287
19-03-2022,S005,P0015,Electronics,East,379,375,193,371.64,96.08,5,Cloudy,1,99.54,Spring,425,67.256,88.23529411764706
19-03-2022,S005,P0016,Furniture,West,388,267,146,278.8,66.67,10,Cloudy,1,63.79,Summer,338,46.669,78.99408284023669
19-03-2022,S005,P0017,Electronics,South,428,270,85,274.96,86.66,10,Rainy,1,90.87,Summer,360,60.66199999999999,75.0
19-03-2022,S005,P0018,Groceries,South,469,186,35,183.11,46.52,5,Rainy,0,44.36,Autumn,261,32.564,71.26436781609196
19-03-2022,S005,P0019,Furniture,North,365,285,54,276.06,77.74,0,Cloudy,1,81.5,Winter,355,54.41799999999999,80.28169014084507
19-03-2022,S005,P0020,Groceries,West,322,263,47,255.21,93.46,5,Rainy,0,95.31,Autumn,304,65.422,86.51315789473685
20-03-2022,S001,P0001,Electronics,East,83,40,68,47.68,33.07,15,Snowy,1,29.26,Summer,128,23.148999999999997,31.25
20-03-2022,S001,P0002,Toys,East,454,4,177,16.34,54.25,20,Snowy,1,50.4,Winter,32,37.974999999999994,12.5
20-03-2022,S001,P0003,Groceries,East,290,55,181,65.03,48.75,0,Rainy,1,44.5,Autumn,81,34.125,67.90123456790124
20-03-2022,S001,P0004,Groceries,West,219,205,119,215.18,27.58,15,Rainy,0,27.99,Spring,272,19.305999999999997,75.36764705882352
20-03-2022,S001,P0005,Electronics,East,54,36,38,30.88,57.92,20,Cloudy,1,56.96,Summer,105,40.544,34.285714285714285
20-03-2022,S001,P0006,Furniture,West,172,133,154,130.67,85.54,20,Snowy,0,84.56,Summer,190,59.878,70.0
20-03-2022,S001,P0007,Furniture,West,139,109,156,124.21,79.44,0,Rainy,1,79.49,Winter,199,55.608,54.773869346733676
20-03-2022,S001,P0008,Clothing,West,493,215,158,205.72,92.25,5,Snowy,0,88.05,Spring,294,64.575,73.12925170068027
20-03-2022,S001,P0009,Electronics,North,378,193,68,207.76,67.36,10,Sunny,1,71.02,Autumn,251,47.151999999999994,76.89243027888446
20-03-2022,S001,P0010,Groceries,South,412,178,122,175.75,97.7,0,Rainy,0,101.68,Winter,232,68.39,76.72413793103449
20-03-2022,S001,P0011,Electronics,East,106,16,163,28.28,58.73,0,Snowy,1,61.36,Spring,67,41.111,23.88059701492537
20-03-2022,S001,P0012,Furniture,East,307,62,183,73.63,91.12,5,Rainy,0,90.66,Summer,109,63.784,56.88073394495413
20-03-2022,S001,P0013,Electronics,East,91,37,181,55.5,70.18,20,Rainy,1,69.3,Autumn,82,49.126000000000005,45.1219512195122
20-03-2022,S001,P0014,Furniture,South,78,31,39,21.01,63.66,15,Cloudy,0,64.79,Autumn,106,44.562,29.245283018867923
20-03-2022,S001,P0015,Furniture,South,115,68,77,82.13,51.99,15,Snowy,1,51.16,Spring,158,36.393,43.037974683544306
20-03-2022,S001,P0016,Electronics,South,417,263,185,254.3,93.18,5,Cloudy,1,92.64,Autumn,343,65.226,76.67638483965014
20-03-2022,S001,P0017,Toys,West,411,9,27,15.3,23.08,5,Rainy,1,21.35,Winter,42,16.156,21.428571428571427
20-03-2022,S001,P0018,Toys,West,417,207,96,216.94,30.5,15,Cloudy,0,30.05,Summer,262,21.349999999999998,79.00763358778626
20-03-2022,S001,P0019,Toys,North,344,329,144,341.57,88.77,15,Sunny,0,92.85,Spring,352,62.138999999999996,93.4659090909091
20-03-2022,S001,P0020,Electronics,North,65,7,168,9.21,49.23,20,Snowy,0,47.8,Spring,104,34.461,6.730769230769231
20-03-2022,S002,P0001,Clothing,South,50,12,58,2.83,39.7,15,Sunny,0,39.5,Winter,54,27.79,22.22222222222222
20-03-2022,S002,P0002,Furniture,East,61,9,164,0.06,91.29,20,Snowy,0,89.49,Spring,54,63.903,16.666666666666664
20-03-2022,S002,P0003,Electronics,South,238,189,115,193.44,47.62,5,Sunny,1,43.56,Spring,216,33.333999999999996,87.5
20-03-2022,S002,P0004,Groceries,East,337,174,155,178.01,24.73,5,Snowy,0,27.23,Summer,230,17.311,75.65217391304347
20-03-2022,S002,P0005,Furniture,East,264,27,50,28.13,74.19,20,Snowy,1,71.93,Winter,101,51.93299999999999,26.732673267326735
20-03-2022,S002,P0006,Electronics,West,207,82,27,90.83,16.93,0,Sunny,1,21.62,Winter,152,11.850999999999999,53.94736842105263
20-03-2022,S002,P0007,Clothing,North,220,34,49,37.1,45.78,15,Sunny,0,45.23,Spring,113,32.046,30.08849557522124
20-03-2022,S002,P0008,Toys,North,245,73,102,77.86,67.73,0,Snowy,1,67.0,Summer,147,47.411,49.65986394557823
20-03-2022,S002,P0009,Clothing,South,148,128,63,133.03,19.62,20,Cloudy,1,21.61,Winter,196,13.734,65.3061224489796
20-03-2022,S002,P0010,Toys,West,446,205,160,224.6,67.08,10,Sunny,1,64.73,Autumn,284,46.955999999999996,72.1830985915493
20-03-2022,S002,P0011,Electronics,South,92,39,125,53.39,46.02,10,Sunny,0,44.2,Summer,59,32.214,66.10169491525424
20-03-2022,S002,P0012,Toys,North,202,100,162,94.65,65.02,20,Snowy,0,64.93,Summer,197,45.513999999999996,50.76142131979695
20-03-2022,S002,P0013,Toys,East,484,333,31,326.36,58.89,15,Sunny,0,63.79,Summer,394,41.223,84.51776649746193
20-03-2022,S002,P0014,Electronics,North,81,51,49,46.06,72.78,0,Snowy,0,75.4,Winter,129,50.946,39.53488372093023
20-03-2022,S002,P0015,Electronics,East,62,30,193,26.19,75.62,10,Snowy,0,74.89,Winter,57,52.934,52.63157894736842
20-03-2022,S002,P0016,Toys,East,433,45,43,64.99,56.93,10,Cloudy,0,56.94,Winter,97,39.851,46.391752577319586
20-03-2022,S002,P0017,Toys,East,380,303,175,303.76,81.61,5,Snowy,0,86.58,Summer,388,57.126999999999995,78.09278350515464
20-03-2022,S002,P0018,Toys,South,283,77,182,86.86,67.39,15,Cloudy,1,68.76,Spring,120,47.172999999999995,64.16666666666667
20-03-2022,S002,P0019,Electronics,East,489,53,147,43.77,55.97,15,Snowy,0,59.23,Summer,78,39.178999999999995,67.94871794871796
20-03-2022,S002,P0020,Furniture,West,234,60,198,71.44,11.7,20,Rainy,0,9.53,Summer,103,8.19,58.252427184466015
20-03-2022,S003,P0001,Electronics,North,173,96,42,96.93,65.83,10,Cloudy,0,66.88,Winter,138,46.080999999999996,69.56521739130434
20-03-2022,S003,P0002,Groceries,South,394,383,60,388.55,20.24,0,Rainy,1,24.06,Spring,480,14.167999999999997,79.79166666666667
20-03-2022,S003,P0003,Furniture,East,262,123,114,131.66,91.93,10,Cloudy,0,88.59,Summer,208,64.351,59.13461538461539
20-03-2022,S003,P0004,Groceries,South,175,4,30,-4.29,91.4,10,Snowy,1,88.6,Summer,99,63.98,4.040404040404041
20-03-2022,S003,P0005,Groceries,West,162,17,88,22.7,33.66,15,Sunny,1,33.06,Summer,99,23.561999999999998,17.17171717171717
20-03-2022,S003,P0006,Clothing,West,224,48,176,58.82,25.46,0,Snowy,1,28.42,Winter,113,17.822,42.47787610619469
20-03-2022,S003,P0007,Toys,South,380,195,165,199.89,34.84,0,Rainy,0,36.32,Summer,261,24.388,74.71264367816092
20-03-2022,S003,P0008,Furniture,North,407,405,104,414.76,76.41,0,Snowy,0,75.08,Summer,470,53.486999999999995,86.17021276595744
20-03-2022,S003,P0009,Groceries,East,379,188,21,204.27,30.38,15,Cloudy,0,28.1,Spring,234,21.266,80.34188034188034
20-03-2022,S003,P0010,Clothing,South,492,127,191,141.55,52.2,15,Cloudy,0,52.75,Autumn,199,36.54,63.81909547738693
20-03-2022,S003,P0011,Clothing,North,316,62,166,52.09,26.68,5,Cloudy,0,30.37,Spring,141,18.676,43.97163120567376
20-03-2022,S003,P0012,Toys,West,408,304,168,296.07,58.9,0,Cloudy,0,54.99,Spring,357,41.23,85.15406162464986
20-03-2022,S003,P0013,Groceries,East,432,332,59,323.74,78.48,5,Cloudy,1,75.24,Spring,393,54.936,84.47837150127226
20-03-2022,S003,P0014,Clothing,West,435,84,48,93.62,99.02,10,Snowy,0,95.53,Winter,138,69.314,60.86956521739131
20-03-2022,S003,P0015,Electronics,East,421,289,120,282.69,36.55,15,Cloudy,1,32.85,Summer,384,25.584999999999997,75.26041666666666
20-03-2022,S003,P0016,Toys,South,452,357,168,355.04,83.63,15,Sunny,1,82.36,Summer,396,58.54099999999999,90.15151515151516
20-03-2022,S003,P0017,Electronics,South,165,8,198,19.87,78.22,10,Cloudy,1,81.85,Spring,84,54.754,9.523809523809524
20-03-2022,S003,P0018,Furniture,South,126,70,174,64.07,47.93,10,Sunny,0,45.91,Spring,116,33.550999999999995,60.3448275862069
20-03-2022,S003,P0019,Toys,West,296,186,182,203.98,95.07,15,Rainy,0,90.39,Autumn,262,66.54899999999999,70.99236641221374
20-03-2022,S003,P0020,Furniture,East,415,209,95,227.06,85.78,0,Cloudy,1,89.5,Summer,259,60.046,80.6949806949807
20-03-2022,S004,P0001,Groceries,North,106,79,71,72.88,71.19,10,Snowy,1,69.76,Spring,110,49.833,71.81818181818181
20-03-2022,S004,P0002,Groceries,East,342,265,111,282.06,86.97,10,Snowy,0,90.67,Spring,303,60.879,87.45874587458746
20-03-2022,S004,P0003,Groceries,West,486,349,88,340.03,47.18,15,Rainy,0,49.23,Winter,411,33.025999999999996,84.91484184914842
20-03-2022,S004,P0004,Clothing,East,167,156,136,155.8,39.01,20,Snowy,0,37.86,Spring,248,27.307,62.903225806451616
20-03-2022,S004,P0005,Toys,South,76,7,142,0.27,93.19,15,Sunny,0,98.17,Spring,36,65.23299999999999,19.444444444444446
20-03-2022,S004,P0006,Clothing,West,425,241,32,247.54,77.52,20,Rainy,1,77.77,Winter,339,54.263999999999996,71.09144542772862
20-03-2022,S004,P0007,Electronics,West,275,150,106,144.59,46.64,10,Rainy,1,47.67,Autumn,187,32.647999999999996,80.21390374331551
20-03-2022,S004,P0008,Furniture,South,258,207,101,219.36,48.21,10,Rainy,1,47.93,Winter,249,33.747,83.13253012048193
20-03-2022,S004,P0009,Clothing,South,438,103,126,100.09,89.26,5,Snowy,0,89.51,Winter,137,62.482,75.18248175182481
20-03-2022,S004,P0010,Groceries,West,57,45,160,42.07,56.11,0,Sunny,0,58.51,Summer,78,39.276999999999994,57.692307692307686
20-03-2022,S004,P0011,Clothing,East,416,88,66,106.19,88.77,15,Cloudy,0,86.72,Spring,154,62.138999999999996,57.14285714285714
20-03-2022,S004,P0012,Clothing,West,407,265,98,272.4,67.52,5,Rainy,0,64.69,Winter,339,47.263999999999996,78.17109144542773
20-03-2022,S004,P0013,Furniture,North,152,137,44,149.87,69.89,15,Sunny,1,69.57,Spring,209,48.922999999999995,65.55023923444976
20-03-2022,S004,P0014,Electronics,South,137,81,56,93.24,61.94,5,Snowy,0,59.23,Autumn,132,43.358,61.36363636363637
20-03-2022,S004,P0015,Clothing,North,453,150,128,152.39,89.57,20,Rainy,1,88.77,Winter,225,62.69899999999999,66.66666666666666
20-03-2022,S004,P0016,Clothing,South,95,33,77,37.35,77.63,5,Snowy,1,76.09,Winter,124,54.340999999999994,26.61290322580645
20-03-2022,S004,P0017,Toys,East,290,72,81,79.43,25.74,10,Rainy,0,29.52,Summer,106,18.017999999999997,67.9245283018868
20-03-2022,S004,P0018,Electronics,North,500,10,68,18.9,37.75,15,Rainy,1,32.84,Spring,62,26.424999999999997,16.129032258064516
20-03-2022,S004,P0019,Clothing,East,326,30,86,41.35,41.64,5,Sunny,0,44.18,Autumn,99,29.148,30.303030303030305
20-03-2022,S004,P0020,Clothing,South,285,6,196,3.92,62.22,5,Snowy,0,59.58,Winter,63,43.553999999999995,9.523809523809524
20-03-2022,S005,P0001,Furniture,East,162,39,74,47.18,50.39,15,Sunny,0,49.55,Spring,70,35.272999999999996,55.714285714285715
20-03-2022,S005,P0002,Toys,North,261,133,193,147.18,89.12,10,Cloudy,1,93.33,Winter,166,62.384,80.12048192771084
20-03-2022,S005,P0003,Furniture,South,86,21,55,18.27,35.7,5,Rainy,1,35.31,Autumn,75,24.990000000000002,28.000000000000004
20-03-2022,S005,P0004,Clothing,South,409,88,183,103.53,73.87,0,Snowy,1,74.54,Winter,128,51.709,68.75
20-03-2022,S005,P0005,Toys,East,356,228,128,222.23,94.45,15,Snowy,1,90.25,Summer,281,66.115,81.13879003558719
20-03-2022,S005,P0006,Furniture,East,190,50,143,60.33,24.73,5,Cloudy,0,29.13,Winter,133,17.311,37.59398496240601
20-03-2022,S005,P0007,Groceries,East,79,4,101,1.3,86.23,5,Sunny,1,82.19,Summer,24,60.361,16.666666666666664
20-03-2022,S005,P0008,Groceries,East,243,107,120,126.7,35.14,10,Snowy,1,32.3,Winter,160,24.598,66.875
20-03-2022,S005,P0009,Clothing,South,486,452,62,447.22,57.6,20,Cloudy,0,57.55,Spring,473,40.32,95.56025369978859
20-03-2022,S005,P0010,Electronics,South,284,217,82,211.91,62.53,0,Snowy,0,57.75,Summer,280,43.771,77.5
20-03-2022,S005,P0011,Groceries,North,245,231,117,250.84,50.12,20,Sunny,0,51.78,Winter,286,35.083999999999996,80.76923076923077
20-03-2022,S005,P0012,Furniture,South,405,330,113,335.78,19.77,10,Rainy,0,16.92,Winter,368,13.838999999999999,89.67391304347827
20-03-2022,S005,P0013,Toys,West,254,99,187,97.22,53.17,20,Rainy,0,54.99,Autumn,163,37.219,60.73619631901841
20-03-2022,S005,P0014,Clothing,North,306,269,80,279.0,95.99,0,Sunny,1,94.99,Spring,312,67.193,86.21794871794873
20-03-2022,S005,P0015,Groceries,West,178,50,172,64.57,12.06,5,Snowy,0,8.76,Spring,120,8.442,41.66666666666667
20-03-2022,S005,P0016,Furniture,West,85,19,36,23.32,90.29,5,Snowy,1,89.28,Spring,118,63.203,16.101694915254235
20-03-2022,S005,P0017,Groceries,East,427,38,183,42.61,86.47,5,Rainy,0,89.88,Summer,115,60.528999999999996,33.04347826086956
20-03-2022,S005,P0018,Groceries,West,427,253,194,257.14,37.75,10,Snowy,1,41.88,Spring,306,26.424999999999997,82.6797385620915
20-03-2022,S005,P0019,Clothing,South,369,157,189,158.09,25.34,15,Sunny,1,29.28,Autumn,190,17.738,82.63157894736842
20-03-2022,S005,P0020,Electronics,West,345,307,61,325.76,61.16,20,Snowy,0,63.28,Spring,366,42.812,83.87978142076503
21-03-2022,S001,P0001,Groceries,North,100,58,160,73.92,75.75,15,Sunny,1,77.25,Summer,94,53.025,61.702127659574465
21-03-2022,S001,P0002,Toys,West,395,259,156,276.77,86.89,10,Cloudy,0,86.78,Spring,336,60.82299999999999,77.08333333333334
21-03-2022,S001,P0003,Groceries,North,480,303,193,303.38,81.75,20,Sunny,0,80.43,Autumn,330,57.224999999999994,91.81818181818183
21-03-2022,S001,P0004,Groceries,North,429,352,130,349.39,72.84,20,Cloudy,0,71.37,Summer,399,50.988,88.22055137844612
21-03-2022,S001,P0005,Electronics,West,467,229,152,247.46,79.72,20,Snowy,0,83.34,Autumn,305,55.803999999999995,75.08196721311475
21-03-2022,S001,P0006,Groceries,North,467,459,173,461.89,17.16,15,Sunny,0,20.36,Winter,557,12.011999999999999,82.40574506283662
21-03-2022,S001,P0007,Toys,South,453,369,128,383.98,68.95,10,Sunny,0,66.94,Autumn,467,48.265,79.01498929336188
21-03-2022,S001,P0008,Toys,West,328,119,92,136.15,14.57,5,Sunny,0,10.67,Winter,193,10.199,61.6580310880829
21-03-2022,S001,P0009,Clothing,West,194,30,189,33.21,45.25,5,Cloudy,1,42.83,Autumn,57,31.674999999999997,52.63157894736842
21-03-2022,S001,P0010,Electronics,North,79,18,41,25.18,38.01,10,Rainy,1,40.78,Summer,111,26.606999999999996,16.216216216216218
21-03-2022,S001,P0011,Groceries,South,292,29,70,28.52,50.38,0,Rainy,0,50.88,Winter,75,35.266,38.666666666666664
21-03-2022,S001,P0012,Groceries,West,271,76,188,95.98,82.4,5,Snowy,0,77.9,Spring,159,57.68,47.79874213836478
21-03-2022,S001,P0013,Groceries,West,448,378,95,389.53,79.98,5,Snowy,0,75.91,Summer,444,55.986,85.13513513513513
21-03-2022,S001,P0014,Toys,North,492,405,87,408.93,36.0,20,Sunny,0,32.99,Winter,471,25.2,85.98726114649682
21-03-2022,S001,P0015,Clothing,South,189,75,164,76.5,64.39,0,Rainy,0,61.97,Summer,97,45.073,77.31958762886599
21-03-2022,S001,P0016,Clothing,West,158,65,22,55.48,74.14,20,Cloudy,1,73.4,Spring,140,51.897999999999996,46.42857142857143
21-03-2022,S001,P0017,Furniture,South,310,274,153,264.53,48.57,20,Sunny,0,50.35,Winter,343,33.998999999999995,79.88338192419825
21-03-2022,S001,P0018,Furniture,East,427,410,44,424.78,88.79,5,Rainy,1,85.71,Summer,487,62.153,84.18891170431212
21-03-2022,S001,P0019,Toys,South,257,255,152,273.61,32.29,20,Cloudy,1,29.5,Spring,311,22.602999999999998,81.9935691318328
21-03-2022,S001,P0020,Toys,South,425,121,87,112.26,99.28,10,Rainy,0,100.4,Summer,216,69.496,56.018518518518526
21-03-2022,S002,P0001,Toys,North,274,91,177,83.13,52.35,0,Sunny,1,52.31,Winter,115,36.644999999999996,79.13043478260869
21-03-2022,S002,P0002,Electronics,East,349,254,86,263.04,52.69,20,Snowy,1,54.83,Winter,289,36.882999999999996,87.88927335640139
21-03-2022,S002,P0003,Clothing,South,251,172,121,184.97,95.06,5,Rainy,0,96.72,Summer,195,66.542,88.2051282051282
21-03-2022,S002,P0004,Clothing,East,257,96,171,93.29,68.06,10,Snowy,1,73.0,Summer,191,47.641999999999996,50.26178010471204
21-03-2022,S002,P0005,Electronics,South,112,13,92,29.74,52.44,5,Rainy,1,48.4,Spring,78,36.708,16.666666666666664
21-03-2022,S002,P0006,Groceries,West,331,164,142,178.18,65.11,15,Sunny,1,62.71,Autumn,184,45.577,89.13043478260869
21-03-2022,S002,P0007,Groceries,East,403,28,30,30.64,90.61,10,Snowy,0,89.78,Winter,92,63.42699999999999,30.434782608695656
21-03-2022,S002,P0008,Clothing,East,186,176,61,187.65,17.06,15,Cloudy,0,12.57,Summer,206,11.941999999999998,85.43689320388349
21-03-2022,S002,P0009,Furniture,North,470,254,196,260.55,86.71,10,Cloudy,1,86.27,Autumn,320,60.69699999999999,79.375
21-03-2022,S002,P0010,Toys,West,258,174,118,192.8,97.08,5,Cloudy,1,92.32,Winter,218,67.95599999999999,79.81651376146789
21-03-2022,S002,P0011,Electronics,North,240,8,148,10.94,93.67,10,Snowy,0,89.18,Summer,39,65.569,20.51282051282051
21-03-2022,S002,P0012,Toys,East,328,149,182,155.19,79.61,5,Cloudy,0,81.54,Winter,192,55.727,77.60416666666666
21-03-2022,S002,P0013,Clothing,West,496,30,69,26.05,44.79,15,Snowy,1,49.04,Autumn,100,31.352999999999998,30.0
21-03-2022,S002,P0014,Groceries,South,386,198,132,193.16,42.12,20,Rainy,1,46.38,Winter,285,29.483999999999995,69.47368421052632
21-03-2022,S002,P0015,Clothing,North,197,59,169,71.25,46.63,20,Cloudy,0,50.71,Spring,82,32.641,71.95121951219512
21-03-2022,S002,P0016,Groceries,North,237,164,32,183.8,45.82,15,Rainy,1,46.58,Winter,241,32.074,68.04979253112033
21-03-2022,S002,P0017,Furniture,South,106,2,148,21.72,98.34,10,Sunny,1,96.57,Autumn,49,68.838,4.081632653061225
21-03-2022,S002,P0018,Electronics,South,72,23,87,26.13,56.86,15,Sunny,1,53.42,Spring,55,39.802,41.81818181818181
21-03-2022,S002,P0019,Groceries,South,190,94,167,102.37,31.84,20,Sunny,1,34.21,Summer,131,22.288,71.7557251908397
21-03-2022,S002,P0020,Furniture,South,326,321,20,329.1,65.94,10,Rainy,1,63.71,Winter,398,46.157999999999994,80.65326633165829
21-03-2022,S003,P0001,Furniture,South,345,11,134,6.51,51.88,20,Rainy,1,48.6,Summer,35,36.316,31.428571428571427
21-03-2022,S003,P0002,Groceries,North,153,95,145,107.08,67.09,10,Snowy,0,66.94,Summer,124,46.963,76.61290322580645
21-03-2022,S003,P0003,Groceries,East,125,114,102,122.09,89.33,0,Rainy,1,93.97,Autumn,164,62.53099999999999,69.51219512195121
21-03-2022,S003,P0004,Electronics,West,228,78,120,91.29,97.17,5,Snowy,1,93.1,Winter,111,68.01899999999999,70.27027027027027
21-03-2022,S003,P0005,Toys,West,340,213,107,227.08,44.31,20,Rainy,0,43.08,Summer,309,31.017,68.93203883495146
21-03-2022,S003,P0006,Toys,West,93,30,170,42.39,57.51,20,Cloudy,0,56.98,Autumn,56,40.257,53.57142857142857
21-03-2022,S003,P0007,Groceries,West,133,89,199,94.77,84.49,20,Sunny,0,81.82,Summer,133,59.142999999999994,66.9172932330827
21-03-2022,S003,P0008,Clothing,North,367,77,195,95.12,67.42,20,Rainy,1,67.21,Autumn,99,47.193999999999996,77.77777777777779
21-03-2022,S003,P0009,Furniture,North,472,459,34,477.96,16.66,5,Sunny,0,15.76,Spring,524,11.661999999999999,87.59541984732824
21-03-2022,S003,P0010,Clothing,West,256,225,106,226.55,82.73,10,Snowy,0,81.89,Winter,267,57.911,84.26966292134831
21-03-2022,S003,P0011,Clothing,East,308,141,42,158.21,82.97,10,Cloudy,1,85.39,Autumn,175,58.07899999999999,80.57142857142857
21-03-2022,S003,P0012,Clothing,West,134,36,126,38.89,55.09,5,Rainy,0,58.23,Summer,112,38.563,32.142857142857146
21-03-2022,S003,P0013,Groceries,East,381,171,27,172.22,86.91,20,Sunny,1,85.43,Autumn,262,60.836999999999996,65.2671755725191
21-03-2022,S003,P0014,Furniture,North,134,45,50,53.34,51.58,5,Sunny,1,49.12,Summer,65,36.105999999999995,69.23076923076923
21-03-2022,S003,P0015,Electronics,North,442,268,194,267.97,78.64,15,Sunny,0,81.18,Spring,301,55.047999999999995,89.03654485049833
21-03-2022,S003,P0016,Clothing,East,266,17,127,15.36,39.07,0,Sunny,0,35.47,Autumn,48,27.349,35.41666666666667
21-03-2022,S003,P0017,Toys,East,386,141,122,144.14,77.72,20,Cloudy,1,81.31,Summer,200,54.403999999999996,70.5
21-03-2022,S003,P0018,Groceries,North,381,52,180,58.96,88.31,10,Rainy,1,86.66,Winter,129,61.817,40.310077519379846
21-03-2022,S003,P0019,Furniture,South,168,121,128,120.46,37.05,5,Sunny,0,36.36,Autumn,173,25.934999999999995,69.94219653179191
21-03-2022,S003,P0020,Electronics,West,336,17,181,25.2,31.19,20,Snowy,0,32.66,Autumn,77,21.833,22.07792207792208
21-03-2022,S004,P0001,Groceries,North,89,60,59,65.26,17.42,15,Rainy,0,20.86,Winter,115,12.194,52.17391304347826
21-03-2022,S004,P0002,Furniture,North,407,346,123,353.31,14.84,20,Cloudy,1,10.59,Summer,375,10.388,92.26666666666667
21-03-2022,S004,P0003,Electronics,South,407,272,110,263.69,49.21,20,Snowy,0,52.01,Autumn,326,34.446999999999996,83.43558282208589
21-03-2022,S004,P0004,Groceries,West,342,89,157,86.21,95.84,15,Snowy,0,92.65,Spring,142,67.088,62.676056338028175
21-03-2022,S004,P0005,Clothing,North,67,5,38,21.11,62.18,15,Cloudy,0,61.07,Summer,56,43.525999999999996,8.928571428571429
21-03-2022,S004,P0006,Groceries,South,459,58,34,63.9,26.65,0,Snowy,0,31.08,Winter,151,18.654999999999998,38.41059602649007
21-03-2022,S004,P0007,Clothing,East,139,102,193,110.69,33.56,10,Cloudy,0,31.96,Summer,190,23.492,53.68421052631579
21-03-2022,S004,P0008,Toys,South,122,21,20,21.13,37.31,5,Snowy,1,32.95,Spring,89,26.117,23.595505617977526
21-03-2022,S004,P0009,Electronics,South,444,155,197,164.8,68.7,5,Rainy,0,70.09,Winter,205,48.089999999999996,75.60975609756098
21-03-2022,S004,P0010,Groceries,North,286,264,45,267.25,13.26,20,Snowy,1,17.96,Summer,342,9.282,77.19298245614034
21-03-2022,S004,P0011,Toys,South,343,43,162,34.7,35.01,20,Cloudy,1,34.82,Spring,78,24.506999999999998,55.12820512820513
21-03-2022,S004,P0012,Furniture,East,240,92,184,108.82,59.77,0,Cloudy,1,61.43,Spring,159,41.839,57.861635220125784
21-03-2022,S004,P0013,Groceries,East,111,26,182,40.93,75.62,0,Cloudy,1,77.98,Spring,106,52.934,24.528301886792452
21-03-2022,S004,P0014,Clothing,West,321,124,59,130.27,99.06,10,Rainy,0,98.2,Summer,208,69.342,59.61538461538461
21-03-2022,S004,P0015,Electronics,East,212,141,75,134.18,21.68,10,Sunny,0,25.01,Spring,202,15.175999999999998,69.80198019801979
21-03-2022,S004,P0016,Furniture,South,211,43,187,56.89,12.36,0,Sunny,1,13.91,Spring,134,8.652,32.08955223880597
21-03-2022,S004,P0017,Furniture,West,300,106,178,106.85,36.0,0,Sunny,0,33.98,Summer,188,25.2,56.38297872340425
21-03-2022,S004,P0018,Electronics,South,257,244,77,241.39,60.84,15,Cloudy,1,64.41,Summer,279,42.588,87.45519713261649
21-03-2022,S004,P0019,Clothing,East,155,102,75,115.32,96.85,10,Snowy,0,91.99,Spring,123,67.79499999999999,82.92682926829268
21-03-2022,S004,P0020,Furniture,South,405,180,160,192.08,87.06,0,Cloudy,1,89.61,Autumn,236,60.942,76.27118644067797
21-03-2022,S005,P0001,Toys,West,150,23,120,20.41,14.49,15,Cloudy,1,11.71,Winter,76,10.142999999999999,30.263157894736842
21-03-2022,S005,P0002,Toys,West,152,46,33,42.63,82.7,15,Snowy,1,87.43,Autumn,75,57.89,61.33333333333333
21-03-2022,S005,P0003,Furniture,East,214,61,32,71.57,86.98,0,Snowy,0,88.52,Autumn,159,60.885999999999996,38.36477987421384
21-03-2022,S005,P0004,Furniture,North,324,187,148,192.81,69.5,5,Rainy,1,72.28,Winter,213,48.65,87.79342723004694
21-03-2022,S005,P0005,Groceries,South,245,116,50,119.05,37.39,10,Sunny,1,41.26,Summer,156,26.173,74.35897435897436
